Notes,County,County Code,Year,Year Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,% of Total Deaths,ID
,"Bristol County, RI",44001.0,2020.0,2020.0,34.0,48350.0,70.3206,48.6991,98.266,12.0599,0.0032%,respiratory
,"Bristol County, RI",44001.0,2021.0,2021.0,26.0,50818.0,51.1630,33.4212,74.9655,10.0339,0.0024%,respiratory
,"Kent County, RI",44003.0,2018.0,2018.0,130.0,163861.0,79.3355,65.6975,92.9736,6.9582,0.0121%,respiratory
,"Kent County, RI",44003.0,2019.0,2019.0,165.0,164292.0,100.4309,85.1066,115.7553,7.8185,0.0153%,respiratory
,"Kent County, RI",44003.0,2020.0,2020.0,141.0,164646.0,85.6383,71.5027,99.7739,7.212,0.0131%,respiratory
,"Kent County, RI",44003.0,2021.0,2021.0,147.0,170715.0,86.1084,72.1883,100.0285,7.1021,0.0137%,respiratory
,"Newport County, RI",44005.0,2018.0,2018.0,59.0,82542.0,71.4788,54.4132,92.2026,9.3057,0.0055%,respiratory
,"Newport County, RI",44005.0,2019.0,2019.0,100.0,82082.0,121.8294,97.9508,145.708,12.1829,0.0093%,respiratory
,"Newport County, RI",44005.0,2020.0,2020.0,70.0,81836.0,85.5369,66.6803,108.0708,10.2236,0.0065%,respiratory
,"Newport County, RI",44005.0,2021.0,2021.0,77.0,85264.0,90.3078,71.2691,112.8693,10.2915,0.0072%,respiratory
,"Providence County, RI",44007.0,2018.0,2018.0,506.0,636084.0,79.5492,72.6179,86.4806,3.5364,0.0471%,respiratory
,"Providence County, RI",44007.0,2019.0,2019.0,476.0,638931.0,74.4994,67.8067,81.1922,3.4147,0.0443%,respiratory
,"Providence County, RI",44007.0,2020.0,2020.0,439.0,636547.0,68.9658,62.5144,75.4173,3.2916,0.0408%,respiratory
,"Providence County, RI",44007.0,2021.0,2021.0,379.0,658221.0,57.5794,51.7824,63.3765,2.9577,0.0353%,respiratory
,"Washington County, RI",44009.0,2018.0,2018.0,111.0,126179.0,87.9703,71.6047,104.3358,8.3498,0.0103%,respiratory
,"Washington County, RI",44009.0,2019.0,2019.0,101.0,125577.0,80.4287,64.7429,96.1145,8.003,0.0094%,respiratory
,"Washington County, RI",44009.0,2020.0,2020.0,91.0,125746.0,72.3681,58.2665,88.8521,7.5862,0.0085%,respiratory
,"Washington County, RI",44009.0,2021.0,2021.0,79.0,130592.0,60.4938,47.8935,75.3934,6.8061,0.0073%,respiratory
,"Abbeville County, SC",45001.0,2018.0,2018.0,29.0,24541.0,118.1696,79.1405,169.7116,21.9435,0.0027%,respiratory
,"Abbeville County, SC",45001.0,2019.0,2019.0,34.0,24527.0,138.6227,96.0004,193.7114,23.7736,0.0032%,respiratory
,"Abbeville County, SC",45001.0,2020.0,2020.0,44.0,24404.0,180.2983,131.0048,242.0415,27.181,0.0041%,respiratory
,"Abbeville County, SC",45001.0,2021.0,2021.0,30.0,24299.0,123.4619,83.2997,176.2492,22.541,0.0028%,respiratory
,"Aiken County, SC",45003.0,2018.0,2018.0,221.0,169401.0,130.4597,113.2594,147.66,8.7757,0.0206%,respiratory
,"Aiken County, SC",45003.0,2019.0,2019.0,182.0,170872.0,106.5125,91.0378,121.9871,7.8952,0.0169%,respiratory
,"Aiken County, SC",45003.0,2020.0,2020.0,235.0,172895.0,135.9206,118.5423,153.299,8.8665,0.0219%,respiratory
,"Aiken County, SC",45003.0,2021.0,2021.0,200.0,170776.0,117.1125,100.8815,133.3434,8.2811,0.0186%,respiratory
,"Allendale County, SC",45005.0,2018.0,2018.0,13.0,8903.0,Unreliable,77.7488,249.6955,40.4982,0.0012%,respiratory
,"Allendale County, SC",45005.0,2021.0,2021.0,10.0,7858.0,Unreliable,61.0257,234.0341,40.2428,0.0009%,respiratory
,"Anderson County, SC",45007.0,2018.0,2018.0,261.0,200482.0,130.1863,114.3919,145.9806,8.0583,0.0243%,respiratory
,"Anderson County, SC",45007.0,2019.0,2019.0,234.0,202558.0,115.5225,100.7207,130.3243,7.5519,0.0218%,respiratory
,"Anderson County, SC",45007.0,2020.0,2020.0,230.0,204353.0,112.5503,98.0045,127.0962,7.4213,0.0214%,respiratory
,"Anderson County, SC",45007.0,2021.0,2021.0,229.0,206908.0,110.6772,96.3422,125.0122,7.3138,0.0213%,respiratory
,"Bamberg County, SC",45009.0,2018.0,2018.0,17.0,14275.0,Unreliable,69.3743,190.6739,28.8834,0.0016%,respiratory
,"Bamberg County, SC",45009.0,2020.0,2020.0,18.0,13906.0,Unreliable,76.7142,204.5717,30.5094,0.0017%,respiratory
,"Bamberg County, SC",45009.0,2021.0,2021.0,19.0,13189.0,Unreliable,86.7339,224.9661,33.0495,0.0018%,respiratory
,"Barnwell County, SC",45011.0,2018.0,2018.0,30.0,21112.0,142.0993,95.8744,202.8552,25.9437,0.0028%,respiratory
,"Barnwell County, SC",45011.0,2019.0,2019.0,28.0,20866.0,134.1896,89.1676,193.9415,25.3594,0.0026%,respiratory
,"Barnwell County, SC",45011.0,2020.0,2020.0,13.0,20805.0,Unreliable,33.2708,106.8512,17.3302,0.0012%,respiratory
,"Barnwell County, SC",45011.0,2021.0,2021.0,24.0,20580.0,116.6181,74.7195,173.5184,23.8046,0.0022%,respiratory
,"Beaufort County, SC",45013.0,2018.0,2018.0,154.0,188715.0,81.6045,68.7158,94.4933,6.5759,0.0143%,respiratory
,"Beaufort County, SC",45013.0,2019.0,2019.0,152.0,192122.0,79.1164,66.5387,91.6941,6.4172,0.0141%,respiratory
,"Beaufort County, SC",45013.0,2020.0,2020.0,124.0,195656.0,63.3765,52.2214,74.5316,5.6914,0.0115%,respiratory
,"Beaufort County, SC",45013.0,2021.0,2021.0,124.0,191748.0,64.6682,53.2858,76.0507,5.8074,0.0115%,respiratory
,"Berkeley County, SC",45015.0,2018.0,2018.0,158.0,221091.0,71.4638,60.3205,82.6071,5.6854,0.0147%,respiratory
,"Berkeley County, SC",45015.0,2019.0,2019.0,209.0,227907.0,91.7041,79.2712,104.1369,6.3433,0.0194%,respiratory
,"Berkeley County, SC",45015.0,2020.0,2020.0,188.0,235987.0,79.6654,68.2774,91.0534,5.8102,0.0175%,respiratory
,"Berkeley County, SC",45015.0,2021.0,2021.0,183.0,236701.0,77.3127,66.1111,88.5144,5.7151,0.0170%,respiratory
,"Calhoun County, SC",45017.0,2018.0,2018.0,12.0,14520.0,Unreliable,42.7033,144.3636,23.8574,0.0011%,respiratory
,"Calhoun County, SC",45017.0,2019.0,2019.0,12.0,14553.0,Unreliable,42.6065,144.0363,23.8034,0.0011%,respiratory
,"Calhoun County, SC",45017.0,2020.0,2020.0,18.0,14554.0,Unreliable,73.2986,195.4634,29.151,0.0017%,respiratory
,"Calhoun County, SC",45017.0,2021.0,2021.0,25.0,14165.0,176.4914,114.2164,260.5365,35.2983,0.0023%,respiratory
,"Charleston County, SC",45019.0,2018.0,2018.0,265.0,405905.0,65.2862,57.4256,73.1468,4.0105,0.0247%,respiratory
,"Charleston County, SC",45019.0,2019.0,2019.0,297.0,411406.0,72.1915,63.9811,80.4018,4.189,0.0276%,respiratory
,"Charleston County, SC",45019.0,2020.0,2020.0,273.0,417981.0,65.3140,57.5661,73.0618,3.953,0.0254%,respiratory
,"Charleston County, SC",45019.0,2021.0,2021.0,253.0,413024.0,61.2555,53.7074,68.8037,3.8511,0.0235%,respiratory
,"Cherokee County, SC",45021.0,2018.0,2018.0,127.0,57078.0,222.5025,183.8045,261.2006,19.7439,0.0118%,respiratory
,"Cherokee County, SC",45021.0,2019.0,2019.0,110.0,57300.0,191.9721,156.0966,227.8476,18.3038,0.0102%,respiratory
,"Cherokee County, SC",45021.0,2020.0,2020.0,117.0,57316.0,204.1315,167.1424,241.1205,18.872,0.0109%,respiratory
,"Cherokee County, SC",45021.0,2021.0,2021.0,103.0,56052.0,183.7579,148.2698,219.2461,18.1062,0.0096%,respiratory
,"Chester County, SC",45023.0,2018.0,2018.0,60.0,32251.0,186.0407,141.9696,239.4716,24.0178,0.0056%,respiratory
,"Chester County, SC",45023.0,2019.0,2019.0,59.0,32244.0,182.9798,139.2934,236.0311,23.8219,0.0055%,respiratory
,"Chester County, SC",45023.0,2020.0,2020.0,56.0,32232.0,173.7404,131.2417,225.6158,23.217,0.0052%,respiratory
,"Chester County, SC",45023.0,2021.0,2021.0,52.0,32209.0,161.4456,120.5756,211.7149,22.3885,0.0048%,respiratory
,"Chesterfield County, SC",45025.0,2018.0,2018.0,48.0,45754.0,104.9089,77.3514,139.0934,15.1423,0.0045%,respiratory
,"Chesterfield County, SC",45025.0,2019.0,2019.0,45.0,45650.0,98.5761,71.9024,131.9027,14.6949,0.0042%,respiratory
,"Chesterfield County, SC",45025.0,2020.0,2020.0,62.0,45606.0,135.9470,104.2292,174.2773,17.2653,0.0058%,respiratory
,"Chesterfield County, SC",45025.0,2021.0,2021.0,53.0,43268.0,122.4924,91.7554,160.2225,16.8256,0.0049%,respiratory
,"Clarendon County, SC",45027.0,2018.0,2018.0,41.0,33700.0,121.6617,87.3069,165.0475,19.0004,0.0038%,respiratory
,"Clarendon County, SC",45027.0,2019.0,2019.0,34.0,33745.0,100.7557,69.7763,140.796,17.2795,0.0032%,respiratory
,"Clarendon County, SC",45027.0,2020.0,2020.0,50.0,33415.0,149.6334,111.0609,197.2737,21.1614,0.0047%,respiratory
,"Clarendon County, SC",45027.0,2021.0,2021.0,33.0,31024.0,106.3693,73.2193,149.3818,18.5165,0.0031%,respiratory
,"Colleton County, SC",45029.0,2018.0,2018.0,44.0,37660.0,116.8348,84.8922,156.8449,17.6135,0.0041%,respiratory
,"Colleton County, SC",45029.0,2019.0,2019.0,43.0,37677.0,114.1280,82.5944,153.7293,17.4044,0.0040%,respiratory
,"Colleton County, SC",45029.0,2020.0,2020.0,45.0,37481.0,120.0608,87.5736,160.651,17.8976,0.0042%,respiratory
,"Colleton County, SC",45029.0,2021.0,2021.0,55.0,38462.0,142.9983,107.7263,186.1323,19.2819,0.0051%,respiratory
,"Darlington County, SC",45031.0,2018.0,2018.0,74.0,66802.0,110.7751,86.9828,139.0682,12.8773,0.0069%,respiratory
,"Darlington County, SC",45031.0,2019.0,2019.0,77.0,66618.0,115.5844,91.2169,144.4608,13.1721,0.0072%,respiratory
,"Darlington County, SC",45031.0,2020.0,2020.0,79.0,66509.0,118.7809,94.04,148.0367,13.3639,0.0073%,respiratory
,"Darlington County, SC",45031.0,2021.0,2021.0,77.0,62755.0,122.6994,96.8319,153.3534,13.9829,0.0072%,respiratory
,"Dillon County, SC",45033.0,2018.0,2018.0,30.0,30599.0,98.0424,66.1492,139.9614,17.9,0.0028%,respiratory
,"Dillon County, SC",45033.0,2019.0,2019.0,35.0,30479.0,114.8332,79.9859,159.7054,19.4103,0.0033%,respiratory
,"Dillon County, SC",45033.0,2020.0,2020.0,43.0,30367.0,141.6011,102.4767,190.7352,21.594,0.0040%,respiratory
,"Dillon County, SC",45033.0,2021.0,2021.0,36.0,28087.0,128.1732,89.7712,177.4455,21.3622,0.0033%,respiratory
,"Dorchester County, SC",45035.0,2018.0,2018.0,126.0,160647.0,78.4328,64.7376,92.128,6.9874,0.0117%,respiratory
,"Dorchester County, SC",45035.0,2019.0,2019.0,130.0,162809.0,79.8482,66.122,93.5743,7.0031,0.0121%,respiratory
,"Dorchester County, SC",45035.0,2020.0,2020.0,128.0,165737.0,77.2308,63.8512,90.6103,6.8263,0.0119%,respiratory
,"Dorchester County, SC",45035.0,2021.0,2021.0,144.0,163327.0,88.1667,73.7661,102.5672,7.3472,0.0134%,respiratory
,"Edgefield County, SC",45037.0,2018.0,2018.0,24.0,27052.0,88.7180,56.8434,132.0053,18.1095,0.0022%,respiratory
,"Edgefield County, SC",45037.0,2019.0,2019.0,27.0,27260.0,99.0462,65.2725,144.1073,19.0615,0.0025%,respiratory
,"Edgefield County, SC",45037.0,2020.0,2020.0,23.0,27120.0,84.8083,53.7608,127.2539,17.6837,0.0021%,respiratory
,"Edgefield County, SC",45037.0,2021.0,2021.0,43.0,26153.0,164.4171,118.9886,221.4682,25.0734,0.0040%,respiratory
,"Fairfield County, SC",45039.0,2018.0,2018.0,18.0,22402.0,Unreliable,47.6202,126.9875,18.9387,0.0017%,respiratory
,"Fairfield County, SC",45039.0,2019.0,2019.0,16.0,22347.0,Unreliable,40.9247,116.2708,17.8995,0.0015%,respiratory
,"Fairfield County, SC",45039.0,2020.0,2020.0,24.0,22059.0,108.7991,69.7098,161.8844,22.2085,0.0022%,respiratory
,"Fairfield County, SC",45039.0,2021.0,2021.0,19.0,20690.0,Unreliable,55.2892,143.4064,21.0677,0.0018%,respiratory
,"Florence County, SC",45041.0,2018.0,2018.0,131.0,138159.0,94.8183,78.581,111.0555,8.2843,0.0122%,respiratory
,"Florence County, SC",45041.0,2019.0,2019.0,166.0,138293.0,120.0350,101.7746,138.2954,9.3165,0.0154%,respiratory
,"Florence County, SC",45041.0,2020.0,2020.0,175.0,137588.0,127.1913,108.3464,146.0363,9.6148,0.0163%,respiratory
,"Florence County, SC",45041.0,2021.0,2021.0,152.0,136504.0,111.3520,93.6496,129.0545,9.0318,0.0141%,respiratory
,"Georgetown County, SC",45043.0,2018.0,2018.0,73.0,62249.0,117.2710,91.9217,147.4506,13.7255,0.0068%,respiratory
,"Georgetown County, SC",45043.0,2019.0,2019.0,76.0,62680.0,121.2508,95.5323,151.7636,13.9084,0.0071%,respiratory
,"Georgetown County, SC",45043.0,2020.0,2020.0,85.0,63353.0,134.1689,107.1687,165.9025,14.5527,0.0079%,respiratory
,"Georgetown County, SC",45043.0,2021.0,2021.0,69.0,63921.0,107.9457,83.9883,136.6118,12.9951,0.0064%,respiratory
,"Greenville County, SC",45045.0,2018.0,2018.0,422.0,514213.0,82.0672,74.237,89.8973,3.995,0.0393%,respiratory
,"Greenville County, SC",45045.0,2019.0,2019.0,370.0,523542.0,70.6725,63.4712,77.8737,3.6741,0.0344%,respiratory
,"Greenville County, SC",45045.0,2020.0,2020.0,408.0,532486.0,76.6217,69.1868,84.0567,3.7933,0.0380%,respiratory
,"Greenville County, SC",45045.0,2021.0,2021.0,386.0,533834.0,72.3071,65.0937,79.5206,3.6803,0.0359%,respiratory
,"Greenwood County, SC",45047.0,2018.0,2018.0,61.0,70741.0,86.2301,65.9591,110.7659,11.0406,0.0057%,respiratory
,"Greenwood County, SC",45047.0,2019.0,2019.0,65.0,70811.0,91.7936,70.8445,116.9983,11.3856,0.0060%,respiratory
,"Greenwood County, SC",45047.0,2020.0,2020.0,70.0,71074.0,98.4889,76.777,124.4348,11.7717,0.0065%,respiratory
,"Greenwood County, SC",45047.0,2021.0,2021.0,68.0,69241.0,98.2077,76.2622,124.5018,11.9094,0.0063%,respiratory
,"Hampton County, SC",45049.0,2018.0,2018.0,19.0,19351.0,Unreliable,59.1149,153.3294,22.5254,0.0018%,respiratory
,"Hampton County, SC",45049.0,2019.0,2019.0,23.0,19222.0,119.6546,75.8502,179.5405,24.9497,0.0021%,respiratory
,"Hampton County, SC",45049.0,2020.0,2020.0,21.0,18053.0,116.3242,72.007,177.8143,25.384,0.0020%,respiratory
,"Hampton County, SC",45049.0,2021.0,2021.0,20.0,18180.0,110.0110,67.198,169.9032,24.5992,0.0019%,respiratory
,"Horry County, SC",45051.0,2018.0,2018.0,387.0,344147.0,112.4519,101.2481,123.6558,5.7163,0.0360%,respiratory
,"Horry County, SC",45051.0,2019.0,2019.0,391.0,354081.0,110.4267,99.4811,121.3724,5.5845,0.0364%,respiratory
,"Horry County, SC",45051.0,2020.0,2020.0,435.0,365449.0,119.0317,107.8457,130.2176,5.7071,0.0405%,respiratory
,"Horry County, SC",45051.0,2021.0,2021.0,396.0,365579.0,108.3213,97.6524,118.9903,5.4434,0.0368%,respiratory
,"Jasper County, SC",45053.0,2018.0,2018.0,25.0,28971.0,86.2932,55.8446,127.386,17.2586,0.0023%,respiratory
,"Jasper County, SC",45053.0,2019.0,2019.0,27.0,30073.0,89.7815,59.1669,130.6276,17.2785,0.0025%,respiratory
,"Jasper County, SC",45053.0,2020.0,2020.0,22.0,31588.0,69.6467,43.6469,105.4458,14.8487,0.0020%,respiratory
,"Jasper County, SC",45053.0,2021.0,2021.0,21.0,30324.0,69.2521,42.8684,105.8594,15.112,0.0020%,respiratory
,"Kershaw County, SC",45055.0,2018.0,2018.0,80.0,65592.0,121.9661,96.7118,151.7978,13.6362,0.0074%,respiratory
,"Kershaw County, SC",45055.0,2019.0,2019.0,73.0,66551.0,109.6903,85.9797,137.9191,12.8383,0.0068%,respiratory
,"Kershaw County, SC",45055.0,2020.0,2020.0,62.0,67472.0,91.8900,70.4511,117.7983,11.67,0.0058%,respiratory
,"Kershaw County, SC",45055.0,2021.0,2021.0,88.0,66130.0,133.0712,106.7271,163.9477,14.1854,0.0082%,respiratory
,"Lancaster County, SC",45057.0,2018.0,2018.0,83.0,95380.0,87.0203,69.3108,107.8748,9.5517,0.0077%,respiratory
,"Lancaster County, SC",45057.0,2019.0,2019.0,100.0,98012.0,102.0283,82.0308,122.0259,10.2028,0.0093%,respiratory
,"Lancaster County, SC",45057.0,2020.0,2020.0,96.0,100926.0,95.1192,77.0465,116.1567,9.7081,0.0089%,respiratory
,"Lancaster County, SC",45057.0,2021.0,2021.0,102.0,100336.0,101.6584,81.9297,121.3872,10.0657,0.0095%,respiratory
,"Laurens County, SC",45059.0,2018.0,2018.0,89.0,66994.0,132.8477,106.6873,163.4811,14.0818,0.0083%,respiratory
,"Laurens County, SC",45059.0,2019.0,2019.0,91.0,67493.0,134.8288,108.5561,165.5401,14.1339,0.0085%,respiratory
,"Laurens County, SC",45059.0,2020.0,2020.0,91.0,67883.0,134.0542,107.9324,164.589,14.0527,0.0085%,respiratory
,"Laurens County, SC",45059.0,2021.0,2021.0,104.0,67803.0,153.3855,123.9058,182.8653,15.0407,0.0097%,respiratory
,"Lee County, SC",45061.0,2018.0,2018.0,17.0,17142.0,Unreliable,57.7714,158.7837,24.0527,0.0016%,respiratory
,"Lee County, SC",45061.0,2019.0,2019.0,30.0,16828.0,178.2743,120.2817,254.4973,32.5483,0.0028%,respiratory
,"Lee County, SC",45061.0,2020.0,2020.0,23.0,16701.0,137.7163,87.2997,206.6419,28.7158,0.0021%,respiratory
,"Lee County, SC",45061.0,2021.0,2021.0,23.0,16280.0,141.2776,89.5573,211.9857,29.4584,0.0021%,respiratory
,"Lexington County, SC",45063.0,2018.0,2018.0,276.0,295032.0,93.5492,82.5124,104.5859,5.631,0.0257%,respiratory
,"Lexington County, SC",45063.0,2019.0,2019.0,258.0,298750.0,86.3598,75.8218,96.8978,5.3765,0.0240%,respiratory
,"Lexington County, SC",45063.0,2020.0,2020.0,265.0,303946.0,87.1865,76.6891,97.684,5.3558,0.0247%,respiratory
,"Lexington County, SC",45063.0,2021.0,2021.0,249.0,300137.0,82.9621,72.6574,93.2668,5.2575,0.0232%,respiratory
,"McCormick County, SC",45065.0,2019.0,2019.0,12.0,9463.0,Unreliable,65.5238,221.5111,36.6068,0.0011%,respiratory
,"McCormick County, SC",45065.0,2020.0,2020.0,12.0,9430.0,Unreliable,65.7531,222.2863,36.7349,0.0011%,respiratory
,"Marion County, SC",45067.0,2018.0,2018.0,29.0,31039.0,93.4308,62.5725,134.1826,17.3497,0.0027%,respiratory
,"Marion County, SC",45067.0,2019.0,2019.0,36.0,30657.0,117.4283,82.2456,162.5701,19.5714,0.0033%,respiratory
,"Marion County, SC",45067.0,2020.0,2020.0,56.0,30158.0,185.6887,140.2674,241.1316,24.8137,0.0052%,respiratory
,"Marion County, SC",45067.0,2021.0,2021.0,26.0,28784.0,90.3280,59.0049,132.3512,17.7148,0.0024%,respiratory
,"Marlboro County, SC",45069.0,2018.0,2018.0,23.0,26398.0,87.1278,55.2312,130.7344,18.1674,0.0021%,respiratory
,"Marlboro County, SC",45069.0,2019.0,2019.0,53.0,26118.0,202.9252,152.0052,265.4302,27.8739,0.0049%,respiratory
,"Marlboro County, SC",45069.0,2020.0,2020.0,37.0,25581.0,144.6386,101.8386,199.3655,23.7784,0.0034%,respiratory
,"Marlboro County, SC",45069.0,2021.0,2021.0,38.0,26382.0,144.0376,101.9296,197.7031,23.366,0.0035%,respiratory
,"Newberry County, SC",45071.0,2018.0,2018.0,32.0,38520.0,83.0737,56.8224,117.2752,14.6855,0.0030%,respiratory
,"Newberry County, SC",45071.0,2019.0,2019.0,39.0,38440.0,101.4568,72.1459,138.6945,16.2461,0.0036%,respiratory
,"Newberry County, SC",45071.0,2020.0,2020.0,43.0,38445.0,111.8481,80.9445,150.6583,17.0567,0.0040%,respiratory
,"Newberry County, SC",45071.0,2021.0,2021.0,38.0,37996.0,100.0105,70.7734,137.2724,16.2238,0.0035%,respiratory
,"Oconee County, SC",45073.0,2018.0,2018.0,114.0,78374.0,145.4564,118.7549,172.158,13.6232,0.0106%,respiratory
,"Oconee County, SC",45073.0,2019.0,2019.0,100.0,79546.0,125.7134,101.0736,150.3533,12.5713,0.0093%,respiratory
,"Oconee County, SC",45073.0,2020.0,2020.0,112.0,80015.0,139.9738,114.0503,165.8973,13.2263,0.0104%,respiratory
,"Oconee County, SC",45073.0,2021.0,2021.0,108.0,79203.0,136.3585,110.6411,162.0758,13.1211,0.0100%,respiratory
,"Orangeburg County, SC",45075.0,2018.0,2018.0,118.0,86934.0,135.7352,111.2441,160.2262,12.4954,0.0110%,respiratory
,"Orangeburg County, SC",45075.0,2019.0,2019.0,104.0,86175.0,120.6847,97.4898,143.8795,11.8341,0.0097%,respiratory
,"Orangeburg County, SC",45075.0,2020.0,2020.0,110.0,85343.0,128.8916,104.8045,152.9787,12.2893,0.0102%,respiratory
,"Orangeburg County, SC",45075.0,2021.0,2021.0,97.0,82962.0,116.9210,94.8147,142.6343,11.8715,0.0090%,respiratory
,"Pickens County, SC",45077.0,2018.0,2018.0,124.0,124937.0,99.2500,81.7807,116.7193,8.9129,0.0115%,respiratory
,"Pickens County, SC",45077.0,2019.0,2019.0,132.0,126884.0,104.0320,86.2846,121.7795,9.0548,0.0123%,respiratory
,"Pickens County, SC",45077.0,2020.0,2020.0,128.0,127983.0,100.0133,82.6869,117.3397,8.84,0.0119%,respiratory
,"Pickens County, SC",45077.0,2021.0,2021.0,103.0,132229.0,77.8952,62.8517,92.9386,7.6752,0.0096%,respiratory
,"Richland County, SC",45079.0,2018.0,2018.0,240.0,414576.0,57.8905,50.5663,65.2146,3.7368,0.0223%,respiratory
,"Richland County, SC",45079.0,2019.0,2019.0,187.0,415759.0,44.9780,38.5313,51.4246,3.2891,0.0174%,respiratory
,"Richland County, SC",45079.0,2020.0,2020.0,256.0,419051.0,61.0904,53.6068,68.574,3.8182,0.0238%,respiratory
,"Richland County, SC",45079.0,2021.0,2021.0,229.0,418307.0,54.7445,47.654,61.835,3.6176,0.0213%,respiratory
,"Saluda County, SC",45081.0,2018.0,2018.0,18.0,20544.0,Unreliable,51.927,138.4723,20.6515,0.0017%,respiratory
,"Saluda County, SC",45081.0,2019.0,2019.0,19.0,20473.0,Unreliable,55.8752,144.9264,21.291,0.0018%,respiratory
,"Saluda County, SC",45081.0,2020.0,2020.0,29.0,20315.0,142.7517,95.6036,205.0157,26.5083,0.0027%,respiratory
,"Saluda County, SC",45081.0,2021.0,2021.0,21.0,18821.0,111.5775,69.0687,170.5585,24.3482,0.0020%,respiratory
,"Spartanburg County, SC",45083.0,2018.0,2018.0,384.0,313888.0,122.3366,110.1004,134.5728,6.243,0.0357%,respiratory
,"Spartanburg County, SC",45083.0,2019.0,2019.0,350.0,319785.0,109.4485,97.982,120.9151,5.8503,0.0326%,respiratory
,"Spartanburg County, SC",45083.0,2020.0,2020.0,369.0,326205.0,113.1191,101.5771,124.661,5.8887,0.0343%,respiratory
,"Spartanburg County, SC",45083.0,2021.0,2021.0,313.0,335864.0,93.1925,82.8681,103.5169,5.2676,0.0291%,respiratory
,"Sumter County, SC",45085.0,2018.0,2018.0,125.0,106512.0,117.3577,96.784,137.9314,10.4968,0.0116%,respiratory
,"Sumter County, SC",45085.0,2019.0,2019.0,112.0,106721.0,104.9465,85.5102,124.3829,9.9165,0.0104%,respiratory
,"Sumter County, SC",45085.0,2020.0,2020.0,127.0,106360.0,119.4058,98.6385,140.1731,10.5956,0.0118%,respiratory
,"Sumter County, SC",45085.0,2021.0,2021.0,135.0,104758.0,128.8684,107.1296,150.6072,11.0912,0.0126%,respiratory
,"Union County, SC",45087.0,2018.0,2018.0,51.0,27410.0,186.0635,138.5373,244.64,26.0541,0.0047%,respiratory
,"Union County, SC",45087.0,2019.0,2019.0,49.0,27316.0,179.3820,132.7086,237.152,25.626,0.0046%,respiratory
,"Union County, SC",45087.0,2020.0,2020.0,43.0,26991.0,159.3124,115.2944,214.5922,24.2949,0.0040%,respiratory
,"Union County, SC",45087.0,2021.0,2021.0,47.0,27016.0,173.9710,127.8269,231.3449,25.3763,0.0044%,respiratory
,"Williamsburg County, SC",45089.0,2018.0,2018.0,26.0,30606.0,84.9507,55.4923,124.4723,16.6602,0.0024%,respiratory
,"Williamsburg County, SC",45089.0,2019.0,2019.0,36.0,30368.0,118.5458,83.0283,164.1172,19.7576,0.0033%,respiratory
,"Williamsburg County, SC",45089.0,2020.0,2020.0,44.0,29825.0,147.5272,107.1933,198.0479,22.2406,0.0041%,respiratory
,"Williamsburg County, SC",45089.0,2021.0,2021.0,47.0,30484.0,154.1792,113.2847,205.026,22.4894,0.0044%,respiratory
