"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Brazoria County, TX"	"48039"	"2018"	"2018"	114	370200	30.7942	25.1413	36.4471	2.8841	0.0153%
	"Brazoria County, TX"	"48039"	"2019"	"2019"	85	374264	22.7112	18.1408	28.0829	2.4634	0.0114%
	"Brazoria County, TX"	"48039"	"2020"	"2020"	132	380518	34.6896	28.7717	40.6075	3.0193	0.0177%
	"Brazoria County, TX"	"48039"	"2021 "	"2021"	125	379689	32.9217	27.1503	38.6931	2.9446	0.0168%
	"Brazos County, TX"	"48041"	"2018"	"2018"	83	226758	36.6029	29.1538	45.3748	4.0177	0.0112%
	"Brazos County, TX"	"48041"	"2019"	"2019"	77	229211	33.5935	26.5113	41.9862	3.8283	0.0103%
	"Brazos County, TX"	"48041"	"2020"	"2020"	81	232555	34.8305	27.6603	43.2911	3.8701	0.0109%
	"Brazos County, TX"	"48041"	"2021 "	"2021"	67	237032	28.2662	21.9060	35.8970	3.4533	0.0090%
	"Brown County, TX"	"48049"	"2018"	"2018"	29	37924	76.4687	51.2126	109.8221	14.1999	0.0039%
	"Brown County, TX"	"48049"	"2019"	"2019"	31	37864	81.8720	55.6279	116.2107	14.7046	0.0042%
	"Brown County, TX"	"48049"	"2020"	"2020"	36	37633	95.6607	66.9998	132.4346	15.9435	0.0048%
	"Brown County, TX"	"48049"	"2021 "	"2021"	28	38192	73.3138	48.7163	105.9589	13.8550	0.0038%
	"Burleson County, TX"	"48051"	"2019"	"2019"	13	18443	Unreliable	37.5317	120.5357	19.5497	0.0017%
	"Burleson County, TX"	"48051"	"2020"	"2020"	11	18514	Unreliable	29.6597	106.3092	17.9141	0.0015%
	"Burleson County, TX"	"48051"	"2021 "	"2021"	12	18051	Unreliable	34.3500	116.1243	19.1906	0.0016%
	"Burnet County, TX"	"48053"	"2018"	"2018"	45	47542	94.6531	69.0410	126.6535	14.1101	0.0060%
	"Burnet County, TX"	"48053"	"2019"	"2019"	28	48155	58.1456	38.6372	84.0366	10.9885	0.0038%
	"Burnet County, TX"	"48053"	"2020"	"2020"	30	49653	60.4193	40.7649	86.2522	11.0310	0.0040%
	"Burnet County, TX"	"48053"	"2021 "	"2021"	24	50954	47.1013	30.1787	70.0830	9.6145	0.0032%
	"Caldwell County, TX"	"48055"	"2018"	"2018"	12	43247	Unreliable	14.3375	48.4695	8.0100	0.0016%
	"Caldwell County, TX"	"48055"	"2019"	"2019"	22	43664	50.3848	31.5756	76.2830	10.7421	0.0030%
	"Caldwell County, TX"	"48055"	"2020"	"2020"	21	43979	47.7501	29.5582	72.9912	10.4199	0.0028%
	"Caldwell County, TX"	"48055"	"2021 "	"2021"	19	46791	Unreliable	24.4477	63.4113	9.3157	0.0026%
	"Calhoun County, TX"	"48057"	"2018"	"2018"	14	21561	Unreliable	35.4990	108.9449	17.3538	0.0019%
	"Calhoun County, TX"	"48057"	"2019"	"2019"	15	21290	Unreliable	39.4333	116.2060	18.1916	0.0020%
	"Calhoun County, TX"	"48057"	"2020"	"2020"	13	21001	Unreliable	32.9602	105.8540	17.1685	0.0017%
	"Calhoun County, TX"	"48057"	"2021 "	"2021"	14	19727	Unreliable	38.7993	119.0735	18.9672	0.0019%
	"Callahan County, TX"	"48059"	"2019"	"2019"	11	13943	Unreliable	39.3832	141.1610	23.7870	0.0015%
	"Callahan County, TX"	"48059"	"2021 "	"2021"	11	14115	Unreliable	38.9033	139.4409	23.4972	0.0015%
	"Cameron County, TX"	"48061"	"2018"	"2018"	111	423908	26.1849	21.3136	31.0562	2.4854	0.0149%
	"Cameron County, TX"	"48061"	"2019"	"2019"	85	423163	20.0868	16.0446	24.8378	2.1787	0.0114%
	"Cameron County, TX"	"48061"	"2020"	"2020"	107	424180	25.2251	20.4455	30.0048	2.4386	0.0144%
	"Cameron County, TX"	"48061"	"2021 "	"2021"	98	423029	23.1663	18.8075	28.2323	2.3401	0.0132%
	"Cass County, TX"	"48067"	"2018"	"2018"	19	30119	Unreliable	37.9804	98.5118	14.4723	0.0026%
	"Cass County, TX"	"48067"	"2019"	"2019"	21	30026	69.9394	43.2939	106.9100	15.2620	0.0028%
	"Cass County, TX"	"48067"	"2020"	"2020"	27	29879	90.3645	59.5511	131.4758	17.3907	0.0036%
	"Cass County, TX"	"48067"	"2021 "	"2021"	19	28560	Unreliable	40.0537	103.8893	15.2623	0.0026%
	"Chambers County, TX"	"48071"	"2019"	"2019"	11	43837	Unreliable	12.5264	44.8983	7.5658	0.0015%
	"Chambers County, TX"	"48071"	"2020"	"2020"	17	45590	Unreliable	21.7223	59.7032	9.0439	0.0023%
	"Chambers County, TX"	"48071"	"2021 "	"2021"	13	48865	Unreliable	14.1655	45.4935	7.3786	0.0017%
	"Cherokee County, TX"	"48073"	"2018"	"2018"	22	52592	41.8315	26.2154	63.3332	8.9185	0.0030%
	"Cherokee County, TX"	"48073"	"2019"	"2019"	22	52646	41.7885	26.1885	63.2683	8.9093	0.0030%
	"Cherokee County, TX"	"48073"	"2020"	"2020"	27	52875	51.0638	33.6516	74.2953	9.8272	0.0036%
	"Cherokee County, TX"	"48073"	"2021 "	"2021"	26	51097	50.8836	33.2387	74.5562	9.9791	0.0035%
	"Clay County, TX"	"48077"	"2019"	"2019"	12	10471	Unreliable	59.2161	200.1872	33.0828	0.0016%
	"Coleman County, TX"	"48083"	"2020"	"2020"	14	8100	Unreliable	94.4931	289.9953	46.1933	0.0019%
	"Collin County, TX"	"48085"	"2018"	"2018"	309	1005146	30.7418	27.3141	34.1695	1.7488	0.0415%
	"Collin County, TX"	"48085"	"2019"	"2019"	283	1034730	27.3501	24.1636	30.5367	1.6258	0.0380%
	"Collin County, TX"	"48085"	"2020"	"2020"	317	1072069	29.5690	26.3139	32.8241	1.6608	0.0426%
	"Collin County, TX"	"48085"	"2021 "	"2021"	319	1109462	28.7527	25.5974	31.9080	1.6098	0.0429%
	"Colorado County, TX"	"48089"	"2018"	"2018"	18	21217	Unreliable	50.2799	134.0799	19.9964	0.0024%
	"Colorado County, TX"	"48089"	"2019"	"2019"	16	21493	Unreliable	42.5508	120.8907	18.6107	0.0022%
	"Colorado County, TX"	"48089"	"2020"	"2020"	22	21610	101.8047	63.8000	154.1334	21.7048	0.0030%
	"Colorado County, TX"	"48089"	"2021 "	"2021"	32	20630	155.1139	106.0979	218.9743	27.4205	0.0043%
	"Comal County, TX"	"48091"	"2018"	"2018"	34	148373	22.9152	15.8695	32.0217	3.9299	0.0046%
	"Comal County, TX"	"48091"	"2019"	"2019"	62	156209	39.6904	30.4302	50.8811	5.0407	0.0083%
	"Comal County, TX"	"48091"	"2020"	"2020"	68	164812	41.2591	32.0394	52.3059	5.0034	0.0091%
	"Comal County, TX"	"48091"	"2021 "	"2021"	54	174986	30.8596	23.1827	40.2650	4.1995	0.0073%
	"Comanche County, TX"	"48093"	"2019"	"2019"	11	13635	Unreliable	40.2728	144.3497	24.3243	0.0015%
	"Comanche County, TX"	"48093"	"2020"	"2020"	13	13750	Unreliable	50.3417	161.6756	26.2222	0.0017%
	"Cooke County, TX"	"48097"	"2018"	"2018"	23	40574	56.6865	35.9342	85.0576	11.8200	0.0031%
	"Cooke County, TX"	"48097"	"2019"	"2019"	16	41257	Unreliable	22.1670	62.9785	9.6953	0.0022%
	"Cooke County, TX"	"48097"	"2020"	"2020"	22	41393	53.1491	33.3080	80.4682	11.3314	0.0030%
	"Cooke County, TX"	"48097"	"2021 "	"2021"	24	42244	56.8128	36.4011	84.5329	11.5969	0.0032%
	"Coryell County, TX"	"48099"	"2018"	"2018"	33	74808	44.1129	30.3651	61.9509	7.6791	0.0044%
	"Coryell County, TX"	"48099"	"2019"	"2019"	36	75951	47.3990	33.1978	65.6201	7.8998	0.0048%
	"Coryell County, TX"	"48099"	"2020"	"2020"	21	76737	27.3662	16.9402	41.8322	5.9718	0.0028%
	"Coryell County, TX"	"48099"	"2021 "	"2021"	23	84232	27.3055	17.3093	40.9717	5.6936	0.0031%
	"Dallas County, TX"	"48113"	"2018"	"2018"	953	2637772	36.1290	33.8351	38.4228	1.1703	0.1281%
	"Dallas County, TX"	"48113"	"2019"	"2019"	834	2635516	31.6447	29.4970	33.7924	1.0958	0.1121%
	"Dallas County, TX"	"48113"	"2020"	"2020"	859	2635888	32.5886	30.4093	34.7680	1.1119	0.1155%
	"Dallas County, TX"	"48113"	"2021 "	"2021"	858	2586050	33.1780	30.9580	35.3981	1.1327	0.1153%
	"Dawson County, TX"	"48115"	"2020"	"2020"	10	12974	Unreliable	36.9616	141.7481	24.3740	0.0013%
	"Deaf Smith County, TX"	"48117"	"2018"	"2018"	10	18760	Unreliable	25.5618	98.0299	16.8565	0.0013%
	"Denton County, TX"	"48121"	"2018"	"2018"	268	859064	31.1967	27.4617	34.9318	1.9056	0.0360%
	"Denton County, TX"	"48121"	"2019"	"2019"	267	887207	30.0944	26.4846	33.7043	1.8417	0.0359%
	"Denton County, TX"	"48121"	"2020"	"2020"	251	919324	27.3027	23.9249	30.6804	1.7233	0.0337%
	"Denton County, TX"	"48121"	"2021 "	"2021"	285	941647	30.2661	26.7522	33.7800	1.7928	0.0383%
	"DeWitt County, TX"	"48123"	"2018"	"2018"	21	20187	104.0273	64.3950	159.0172	22.7006	0.0028%
	"DeWitt County, TX"	"48123"	"2019"	"2019"	14	20160	Unreliable	37.9660	116.5160	18.5598	0.0019%
	"DeWitt County, TX"	"48123"	"2020"	"2020"	14	20174	Unreliable	37.9396	116.4351	18.5469	0.0019%
	"DeWitt County, TX"	"48123"	"2021 "	"2021"	20	19918	100.4117	61.3345	155.0778	22.4527	0.0027%
	"Eastland County, TX"	"48133"	"2018"	"2018"	14	18322	Unreliable	41.7746	128.2045	20.4217	0.0019%
	"Eastland County, TX"	"48133"	"2019"	"2019"	12	18360	Unreliable	33.7719	114.1699	18.8677	0.0016%
	"Eastland County, TX"	"48133"	"2020"	"2020"	12	18388	Unreliable	33.7205	113.9961	18.8389	0.0016%
	"Eastland County, TX"	"48133"	"2021 "	"2021"	14	17864	Unreliable	42.8456	131.4914	20.9452	0.0019%
	"Ector County, TX"	"48135"	"2018"	"2018"	67	162124	41.3264	32.0275	52.4829	5.0488	0.0090%
	"Ector County, TX"	"48135"	"2019"	"2019"	42	166223	25.2673	18.2104	34.1540	3.8988	0.0056%
	"Ector County, TX"	"48135"	"2020"	"2020"	61	167701	36.3743	27.8234	46.7242	4.6572	0.0082%
	"Ector County, TX"	"48135"	"2021 "	"2021"	42	161091	26.0722	18.7905	35.2421	4.0230	0.0056%
	"Ellis County, TX"	"48139"	"2018"	"2018"	59	179436	32.8808	25.0305	42.4139	4.2807	0.0079%
	"Ellis County, TX"	"48139"	"2019"	"2019"	62	184826	33.5451	25.7187	43.0031	4.2602	0.0083%
	"Ellis County, TX"	"48139"	"2020"	"2020"	65	191760	33.8965	26.1607	43.2038	4.2043	0.0087%
	"Ellis County, TX"	"48139"	"2021 "	"2021"	62	202678	30.5904	23.4533	39.2154	3.8850	0.0083%
	"El Paso County, TX"	"48141"	"2018"	"2018"	310	840758	36.8715	32.7669	40.9760	2.0942	0.0417%
	"El Paso County, TX"	"48141"	"2019"	"2019"	234	839238	27.8824	24.3099	31.4550	1.8227	0.0314%
	"El Paso County, TX"	"48141"	"2020"	"2020"	246	841286	29.2409	25.5869	32.8950	1.8643	0.0331%
	"El Paso County, TX"	"48141"	"2021 "	"2021"	229	867947	26.3841	22.9668	29.8014	1.7435	0.0308%
	"Erath County, TX"	"48143"	"2018"	"2018"	27	42446	63.6102	41.9198	92.5497	12.2418	0.0036%
	"Erath County, TX"	"48143"	"2019"	"2019"	35	42698	81.9711	57.0961	114.0021	13.8556	0.0047%
	"Erath County, TX"	"48143"	"2020"	"2020"	39	43224	90.2277	64.1609	123.3439	14.4480	0.0052%
	"Erath County, TX"	"48143"	"2021 "	"2021"	43	43378	99.1286	71.7394	133.5252	15.1170	0.0058%
	"Falls County, TX"	"48145"	"2020"	"2020"	10	17275	Unreliable	27.7592	106.4567	18.3055	0.0013%
	"Falls County, TX"	"48145"	"2021 "	"2021"	10	17313	Unreliable	27.6983	106.2231	18.2653	0.0013%
	"Fannin County, TX"	"48147"	"2018"	"2018"	17	35286	Unreliable	28.0655	77.1374	11.6848	0.0023%
	"Fannin County, TX"	"48147"	"2019"	"2019"	19	35514	Unreliable	32.2108	83.5467	12.2737	0.0026%
	"Fannin County, TX"	"48147"	"2020"	"2020"	10	35913	Unreliable	13.3528	51.2082	8.8054	0.0013%
	"Fannin County, TX"	"48147"	"2021 "	"2021"	12	36569	Unreliable	16.9557	57.3207	9.4728	0.0016%
	"Fayette County, TX"	"48149"	"2018"	"2018"	21	25349	82.8435	51.2818	126.6354	18.0779	0.0028%
	"Fayette County, TX"	"48149"	"2019"	"2019"	18	25346	Unreliable	42.0890	112.2376	16.7389	0.0024%
	"Fayette County, TX"	"48149"	"2020"	"2020"	25	25547	97.8588	63.3294	144.4592	19.5718	0.0034%
	"Fayette County, TX"	"48149"	"2021 "	"2021"	17	24687	Unreliable	40.1150	110.2552	16.7015	0.0023%
	"Fort Bend County, TX"	"48157"	"2018"	"2018"	217	787858	27.5430	23.8783	31.2077	1.8697	0.0292%
	"Fort Bend County, TX"	"48157"	"2019"	"2019"	163	811688	20.0816	16.9987	23.1645	1.5729	0.0219%
	"Fort Bend County, TX"	"48157"	"2020"	"2020"	226	839706	26.9142	23.4052	30.4232	1.7903	0.0304%
	"Fort Bend County, TX"	"48157"	"2021 "	"2021"	190	858527	22.1309	18.9841	25.2778	1.6055	0.0255%
	"Freestone County, TX"	"48161"	"2018"	"2018"	16	19808	Unreliable	46.1704	131.1745	20.1939	0.0022%
	"Freestone County, TX"	"48161"	"2019"	"2019"	10	19717	Unreliable	24.3211	93.2718	16.0383	0.0013%
	"Freestone County, TX"	"48161"	"2020"	"2020"	15	19874	Unreliable	42.2429	124.4855	19.4877	0.0020%
	"Freestone County, TX"	"48161"	"2021 "	"2021"	13	19774	Unreliable	35.0055	112.4223	18.2338	0.0017%
	"Gaines County, TX"	"48165"	"2021 "	"2021"	11	21895	Unreliable	25.0797	89.8930	15.1479	0.0015%
	"Galveston County, TX"	"48167"	"2018"	"2018"	158	337890	46.7608	39.4694	54.0522	3.7201	0.0212%
	"Galveston County, TX"	"48167"	"2019"	"2019"	141	342139	41.2113	34.4089	48.0137	3.4706	0.0190%
	"Galveston County, TX"	"48167"	"2020"	"2020"	155	345089	44.9159	37.8448	51.9871	3.6077	0.0208%
	"Galveston County, TX"	"48167"	"2021 "	"2021"	159	355062	44.7809	37.8203	51.7416	3.5514	0.0214%
	"Gillespie County, TX"	"48171"	"2018"	"2018"	31	26804	115.6544	78.5814	164.1621	20.7721	0.0042%
	"Gillespie County, TX"	"48171"	"2019"	"2019"	15	26988	Unreliable	31.1077	91.6713	14.3508	0.0020%
	"Gillespie County, TX"	"48171"	"2020"	"2020"	21	26960	77.8932	48.2174	119.0683	16.9977	0.0028%
	"Gillespie County, TX"	"48171"	"2021 "	"2021"	25	27297	91.5852	59.2693	135.1980	18.3170	0.0034%
	"Goliad County, TX"	"48175"	"2020"	"2020"	10	7626	Unreliable	62.8822	241.1539	41.4671	0.0013%
	"Gonzales County, TX"	"48177"	"2018"	"2018"	16	20826	Unreliable	43.9136	124.7625	19.2068	0.0022%
	"Gonzales County, TX"	"48177"	"2019"	"2019"	17	20837	Unreliable	47.5269	130.6268	19.7874	0.0023%
	"Gonzales County, TX"	"48177"	"2020"	"2020"	18	20948	Unreliable	50.9255	135.8017	20.2532	0.0024%
	"Gray County, TX"	"48179"	"2021 "	"2021"	10	21030	Unreliable	22.8027	87.4484	15.0370	0.0013%
	"Grayson County, TX"	"48181"	"2018"	"2018"	64	133991	47.7644	36.7843	60.9942	5.9706	0.0086%
	"Grayson County, TX"	"48181"	"2019"	"2019"	53	136212	38.9099	29.1463	50.8950	5.3447	0.0071%
	"Grayson County, TX"	"48181"	"2020"	"2020"	43	138318	31.0878	22.4982	41.8749	4.7408	0.0058%
	"Grayson County, TX"	"48181"	"2021 "	"2021"	70	139336	50.2383	39.1632	63.4730	6.0046	0.0094%
	"Gregg County, TX"	"48183"	"2018"	"2018"	54	123707	43.6515	32.7923	56.9556	5.9402	0.0073%
	"Gregg County, TX"	"48183"	"2019"	"2019"	45	123945	36.3064	26.4823	48.5809	5.4122	0.0060%
	"Gregg County, TX"	"48183"	"2020"	"2020"	54	124229	43.4681	32.6545	56.7163	5.9153	0.0073%
	"Gregg County, TX"	"48183"	"2021 "	"2021"	43	124201	34.6213	25.0554	46.6345	5.2797	0.0058%
	"Grimes County, TX"	"48185"	"2018"	"2018"	12	28360	Unreliable	21.8636	73.9126	12.2147	0.0016%
	"Grimes County, TX"	"48185"	"2019"	"2019"	15	28880	Unreliable	29.0698	85.6657	13.4106	0.0020%
	"Grimes County, TX"	"48185"	"2020"	"2020"	10	29614	Unreliable	16.1930	62.1004	10.6783	0.0013%
	"Grimes County, TX"	"48185"	"2021 "	"2021"	13	30287	Unreliable	22.8546	73.3991	11.9046	0.0017%
	"Guadalupe County, TX"	"48187"	"2018"	"2018"	52	163694	31.7666	23.7249	41.6578	4.4052	0.0070%
	"Guadalupe County, TX"	"48187"	"2019"	"2019"	45	166847	26.9708	19.6728	36.0891	4.0206	0.0060%
	"Guadalupe County, TX"	"48187"	"2020"	"2020"	63	170608	36.9268	28.3756	47.2452	4.6523	0.0085%
	"Guadalupe County, TX"	"48187"	"2021 "	"2021"	56	177036	31.6320	23.8945	41.0767	4.2270	0.0075%
	"Hale County, TX"	"48189"	"2018"	"2018"	14	33830	Unreliable	22.6247	69.4343	11.0602	0.0019%
	"Hamilton County, TX"	"48193"	"2018"	"2018"	18	8484	Unreliable	125.7412	335.3105	50.0076	0.0024%
	"Hamilton County, TX"	"48193"	"2019"	"2019"	13	8461	Unreliable	81.8104	262.7395	42.6138	0.0017%
	"Hamilton County, TX"	"48193"	"2020"	"2020"	12	8557	Unreliable	72.4614	244.9644	40.4827	0.0016%
	"Hamilton County, TX"	"48193"	"2021 "	"2021"	13	8229	Unreliable	84.1169	270.1469	43.8152	0.0017%
	"Hardin County, TX"	"48199"	"2018"	"2018"	47	57207	82.1578	60.3662	109.2526	11.9839	0.0063%
	"Hardin County, TX"	"48199"	"2019"	"2019"	32	57602	55.5536	37.9987	78.4251	9.8206	0.0043%
	"Hardin County, TX"	"48199"	"2020"	"2020"	34	58305	58.3140	40.3842	81.4880	10.0008	0.0046%
	"Hardin County, TX"	"48199"	"2021 "	"2021"	38	56973	66.6983	47.1997	91.5487	10.8199	0.0051%
	"Harris County, TX"	"48201"	"2018"	"2018"	1267	4698619	26.9654	25.4805	28.4502	0.7576	0.1703%
	"Harris County, TX"	"48201"	"2019"	"2019"	1168	4713325	24.7808	23.3596	26.2020	0.7251	0.1570%
	"Harris County, TX"	"48201"	"2020"	"2020"	1258	4738253	26.5499	25.0827	28.0170	0.7486	0.1691%
	"Harris County, TX"	"48201"	"2021 "	"2021"	1378	4728030	29.1453	27.6065	30.6842	0.7851	0.1852%
	"Harrison County, TX"	"48203"	"2018"	"2018"	22	66726	32.9707	20.6624	49.9179	7.0294	0.0030%
	"Harrison County, TX"	"48203"	"2019"	"2019"	26	66553	39.0666	25.5195	57.2416	7.6616	0.0035%
	"Harrison County, TX"	"48203"	"2020"	"2020"	25	66386	37.6585	24.3707	55.5915	7.5317	0.0034%
	"Harrison County, TX"	"48203"	"2021 "	"2021"	24	69150	34.7072	22.2376	51.6415	7.0846	0.0032%
	"Hays County, TX"	"48209"	"2018"	"2018"	99	222631	44.4682	36.1415	54.1383	4.4692	0.0133%
	"Hays County, TX"	"48209"	"2019"	"2019"	91	230191	39.5324	31.8291	48.5371	4.1441	0.0122%
	"Hays County, TX"	"48209"	"2020"	"2020"	94	241365	38.9452	31.4716	47.6591	4.0169	0.0126%
	"Hays County, TX"	"48209"	"2021 "	"2021"	104	255397	40.7209	32.8946	48.5472	3.9930	0.0140%
	"Henderson County, TX"	"48213"	"2018"	"2018"	47	82299	57.1088	41.9613	75.9428	8.3302	0.0063%
	"Henderson County, TX"	"48213"	"2019"	"2019"	44	82737	53.1806	38.6410	71.3922	8.0173	0.0059%
	"Henderson County, TX"	"48213"	"2020"	"2020"	45	83792	53.7044	39.1725	71.8608	8.0058	0.0060%
	"Henderson County, TX"	"48213"	"2021 "	"2021"	41	83667	49.0038	35.1661	66.4790	7.6531	0.0055%
	"Hidalgo County, TX"	"48215"	"2018"	"2018"	222	865939	25.6369	22.2645	29.0094	1.7206	0.0298%
	"Hidalgo County, TX"	"48215"	"2019"	"2019"	204	868707	23.4832	20.2606	26.7057	1.6442	0.0274%
	"Hidalgo County, TX"	"48215"	"2020"	"2020"	152	875200	17.3675	14.6064	20.1285	1.4087	0.0204%
	"Hidalgo County, TX"	"48215"	"2021 "	"2021"	172	880356	19.5376	16.6177	22.4574	1.4897	0.0231%
	"Hill County, TX"	"48217"	"2018"	"2018"	25	36354	68.7682	44.5034	101.5157	13.7536	0.0034%
	"Hill County, TX"	"48217"	"2019"	"2019"	27	36649	73.6719	48.5505	107.1889	14.1782	0.0036%
	"Hill County, TX"	"48217"	"2020"	"2020"	27	37006	72.9611	48.0821	106.1548	14.0414	0.0036%
	"Hill County, TX"	"48217"	"2021 "	"2021"	24	36471	65.8057	42.1630	97.9136	13.4325	0.0032%
	"Hockley County, TX"	"48219"	"2018"	"2018"	11	22980	Unreliable	23.8956	85.6487	14.4327	0.0015%
	"Hockley County, TX"	"48219"	"2020"	"2020"	18	22921	Unreliable	46.5419	124.1121	18.5098	0.0024%
	"Hockley County, TX"	"48219"	"2021 "	"2021"	10	21363	Unreliable	22.4472	86.0853	14.8026	0.0013%
	"Hood County, TX"	"48221"	"2018"	"2018"	50	60537	82.5941	61.3030	108.8904	11.6806	0.0067%
	"Hood County, TX"	"48221"	"2019"	"2019"	30	61643	48.6673	32.8358	69.4755	8.8854	0.0040%
	"Hood County, TX"	"48221"	"2020"	"2020"	49	63527	77.1326	57.0634	101.9731	11.0189	0.0066%
	"Hood County, TX"	"48221"	"2021 "	"2021"	49	64222	76.2978	56.4459	100.8696	10.8997	0.0066%
	"Hopkins County, TX"	"48223"	"2018"	"2018"	27	36810	73.3496	48.3381	106.7200	14.1161	0.0036%
	"Hopkins County, TX"	"48223"	"2019"	"2019"	22	37084	59.3248	37.1782	89.8183	12.6481	0.0030%
	"Hopkins County, TX"	"48223"	"2020"	"2020"	20	37170	53.8068	32.8668	83.1003	12.0316	0.0027%
	"Hopkins County, TX"	"48223"	"2021 "	"2021"	13	37211	Unreliable	18.6020	59.7414	9.6895	0.0017%
	"Houston County, TX"	"48225"	"2019"	"2019"	12	22968	Unreliable	26.9963	91.2644	15.0823	0.0016%
	"Houston County, TX"	"48225"	"2021 "	"2021"	11	22241	Unreliable	24.6895	88.4946	14.9122	0.0015%
	"Howard County, TX"	"48227"	"2018"	"2018"	22	36459	60.3418	37.8156	91.3580	12.8649	0.0030%
	"Howard County, TX"	"48227"	"2019"	"2019"	17	36664	Unreliable	27.0106	74.2382	11.2457	0.0023%
	"Howard County, TX"	"48227"	"2020"	"2020"	12	36540	Unreliable	16.9691	57.3662	9.4803	0.0016%
	"Howard County, TX"	"48227"	"2021 "	"2021"	23	34128	67.3933	42.7213	101.1230	14.0525	0.0031%
	"Hunt County, TX"	"48231"	"2018"	"2018"	35	96493	36.2721	25.2649	50.4457	6.1311	0.0047%
	"Hunt County, TX"	"48231"	"2019"	"2019"	35	98594	35.4991	24.7266	49.3708	6.0004	0.0047%
	"Hunt County, TX"	"48231"	"2020"	"2020"	55	99807	55.1064	41.5138	71.7286	7.4305	0.0074%
	"Hunt County, TX"	"48231"	"2021 "	"2021"	51	103394	49.3259	36.7266	64.8547	6.9070	0.0069%
	"Hutchinson County, TX"	"48233"	"2019"	"2019"	13	20938	Unreliable	33.0594	106.1725	17.2201	0.0017%
	"Hutchinson County, TX"	"48233"	"2021 "	"2021"	10	20495	Unreliable	23.3979	89.7312	15.4295	0.0013%
	"Jackson County, TX"	"48239"	"2018"	"2018"	14	14874	Unreliable	51.4585	157.9240	25.1557	0.0019%
	"Jackson County, TX"	"48239"	"2019"	"2019"	10	14760	Unreliable	32.4892	124.5962	21.4246	0.0013%
	"Jackson County, TX"	"48239"	"2020"	"2020"	18	14854	Unreliable	71.8182	191.5157	28.5623	0.0024%
	"Jasper County, TX"	"48241"	"2018"	"2018"	17	35872	Unreliable	27.6070	75.8773	11.4939	0.0023%
	"Jasper County, TX"	"48241"	"2019"	"2019"	15	35529	Unreliable	23.6296	69.6340	10.9009	0.0020%
	"Jasper County, TX"	"48241"	"2020"	"2020"	12	35375	Unreliable	17.5280	59.2554	9.7925	0.0016%
	"Jasper County, TX"	"48241"	"2021 "	"2021"	15	32975	Unreliable	25.4597	75.0273	11.7452	0.0020%
	"Jefferson County, TX"	"48245"	"2018"	"2018"	85	255001	33.3332	26.6252	41.2172	3.6155	0.0114%
	"Jefferson County, TX"	"48245"	"2019"	"2019"	77	251565	30.6084	24.1555	38.2553	3.4881	0.0103%
	"Jefferson County, TX"	"48245"	"2020"	"2020"	96	250127	38.3805	31.0882	46.8691	3.9172	0.0129%
	"Jefferson County, TX"	"48245"	"2021 "	"2021"	87	253704	34.2919	27.4665	42.2991	3.6765	0.0117%
	"Jim Wells County, TX"	"48249"	"2018"	"2018"	14	40822	Unreliable	18.7495	57.5416	9.1658	0.0019%
	"Jim Wells County, TX"	"48249"	"2019"	"2019"	14	40482	Unreliable	18.9070	58.0249	9.2428	0.0019%
	"Jim Wells County, TX"	"48249"	"2021 "	"2021"	11	38847	Unreliable	14.1355	50.6656	8.5377	0.0015%
	"Johnson County, TX"	"48251"	"2018"	"2018"	71	171361	41.4330	32.3596	52.2619	4.9172	0.0095%
	"Johnson County, TX"	"48251"	"2019"	"2019"	65	175817	36.9703	28.5329	47.1216	4.5856	0.0087%
	"Johnson County, TX"	"48251"	"2020"	"2020"	78	179575	43.4359	34.3343	54.2102	4.9181	0.0105%
	"Johnson County, TX"	"48251"	"2021 "	"2021"	73	187280	38.9791	30.5534	49.0103	4.5622	0.0098%
	"Jones County, TX"	"48253"	"2019"	"2019"	10	20083	Unreliable	23.8779	91.5720	15.7460	0.0013%
	"Jones County, TX"	"48253"	"2020"	"2020"	11	19875	Unreliable	27.6287	99.0293	16.6874	0.0015%
	"Jones County, TX"	"48253"	"2021 "	"2021"	16	19873	Unreliable	46.0194	130.7454	20.1278	0.0022%
	"Kaufman County, TX"	"48257"	"2018"	"2018"	58	128622	45.0934	34.2412	58.2936	5.9211	0.0078%
	"Kaufman County, TX"	"48257"	"2019"	"2019"	41	136154	30.1130	21.6097	40.8515	4.7029	0.0055%
	"Kaufman County, TX"	"48257"	"2020"	"2020"	55	143198	38.4084	28.9346	49.9939	5.1790	0.0074%
	"Kaufman County, TX"	"48257"	"2021 "	"2021"	33	157768	20.9168	14.3981	29.3749	3.6411	0.0044%
	"Kendall County, TX"	"48259"	"2018"	"2018"	24	45641	52.5843	33.6918	78.2412	10.7337	0.0032%
	"Kendall County, TX"	"48259"	"2019"	"2019"	19	47431	Unreliable	24.1178	62.5557	9.1900	0.0026%
	"Kendall County, TX"	"48259"	"2020"	"2020"	26	48523	53.5828	35.0019	78.5112	10.5085	0.0035%
	"Kendall County, TX"	"48259"	"2021 "	"2021"	23	46788	49.1579	31.1617	73.7609	10.2501	0.0031%
