"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Jack County, TX"	"48237"	"2018"	"2018"	12	8843	Unreliable	70.1178	237.0417	39.1734	0.0011%
	"Jack County, TX"	"48237"	"2019"	"2019"	10	8935	Unreliable	53.6698	205.8243	35.3920	0.0009%
	"Jack County, TX"	"48237"	"2020"	"2020"	13	9056	Unreliable	76.4353	245.4769	39.8139	0.0012%
	"Jack County, TX"	"48237"	"2021 "	"2021"	11	8712	Unreliable	63.0303	225.9192	38.0696	0.0010%
	"Jackson County, TX"	"48239"	"2018"	"2018"	19	14874	Unreliable	76.9082	199.4808	29.3055	0.0018%
	"Jackson County, TX"	"48239"	"2019"	"2019"	14	14760	Unreliable	51.8560	159.1438	25.3500	0.0013%
	"Jackson County, TX"	"48239"	"2020"	"2020"	13	14854	Unreliable	46.6001	149.6593	24.2733	0.0012%
	"Jackson County, TX"	"48239"	"2021 "	"2021"	12	15121	Unreliable	41.0060	138.6258	22.9092	0.0011%
	"Jasper County, TX"	"48241"	"2018"	"2018"	50	35872	139.3845	103.4539	183.7617	19.7119	0.0047%
	"Jasper County, TX"	"48241"	"2019"	"2019"	51	35529	143.5447	106.8791	188.7355	20.1003	0.0047%
	"Jasper County, TX"	"48241"	"2020"	"2020"	56	35375	158.3039	119.5812	205.5703	21.1542	0.0052%
	"Jasper County, TX"	"48241"	"2021 "	"2021"	53	32975	160.7278	120.3964	210.2352	22.0777	0.0049%
	"Jefferson County, TX"	"48245"	"2018"	"2018"	242	255001	94.9016	82.9446	106.8586	6.1005	0.0225%
	"Jefferson County, TX"	"48245"	"2019"	"2019"	242	251565	96.1978	84.0775	108.3181	6.1838	0.0225%
	"Jefferson County, TX"	"48245"	"2020"	"2020"	240	250127	95.9513	83.8117	108.0908	6.1936	0.0223%
	"Jefferson County, TX"	"48245"	"2021 "	"2021"	220	253704	86.7152	75.2564	98.1741	5.8463	0.0205%
	"Jim Wells County, TX"	"48249"	"2018"	"2018"	36	40822	88.1877	61.7658	122.0889	14.6980	0.0033%
	"Jim Wells County, TX"	"48249"	"2019"	"2019"	33	40482	81.5177	56.1127	114.4810	14.1904	0.0031%
	"Jim Wells County, TX"	"48249"	"2020"	"2020"	42	40452	103.8268	74.8290	140.3437	16.0208	0.0039%
	"Jim Wells County, TX"	"48249"	"2021 "	"2021"	41	38847	105.5423	75.7392	143.1797	16.4829	0.0038%
	"Johnson County, TX"	"48251"	"2018"	"2018"	164	171361	95.7044	81.0568	110.3520	7.4733	0.0153%
	"Johnson County, TX"	"48251"	"2019"	"2019"	169	175817	96.1227	81.6303	110.6150	7.3941	0.0157%
	"Johnson County, TX"	"48251"	"2020"	"2020"	170	179575	94.6680	80.4370	108.8989	7.2607	0.0158%
	"Johnson County, TX"	"48251"	"2021 "	"2021"	157	187280	83.8317	70.7183	96.9451	6.6905	0.0146%
	"Jones County, TX"	"48253"	"2018"	"2018"	21	19817	105.9696	65.5973	161.9862	23.1245	0.0020%
	"Jones County, TX"	"48253"	"2019"	"2019"	19	20083	Unreliable	56.9603	147.7408	21.7044	0.0018%
	"Jones County, TX"	"48253"	"2020"	"2020"	21	19875	105.6604	65.4059	161.5135	23.0570	0.0020%
	"Jones County, TX"	"48253"	"2021 "	"2021"	24	19873	120.7669	77.3777	179.6914	24.6514	0.0022%
	"Karnes County, TX"	"48255"	"2018"	"2018"	21	15650	134.1853	83.0634	205.1170	29.2816	0.0020%
	"Karnes County, TX"	"48255"	"2019"	"2019"	17	15601	Unreliable	63.4779	174.4677	26.4285	0.0016%
	"Karnes County, TX"	"48255"	"2020"	"2020"	15	15562	Unreliable	53.9478	158.9786	24.8874	0.0014%
	"Karnes County, TX"	"48255"	"2021 "	"2021"	14	14754	Unreliable	51.8771	159.2085	25.3603	0.0013%
	"Kaufman County, TX"	"48257"	"2018"	"2018"	108	128622	83.9670	68.1307	99.8032	8.0797	0.0100%
	"Kaufman County, TX"	"48257"	"2019"	"2019"	147	136154	107.9660	90.5124	125.4196	8.9049	0.0137%
	"Kaufman County, TX"	"48257"	"2020"	"2020"	125	143198	87.2917	71.9888	102.5946	7.8076	0.0116%
	"Kaufman County, TX"	"48257"	"2021 "	"2021"	115	157768	72.8918	59.5693	86.2144	6.7972	0.0107%
	"Kendall County, TX"	"48259"	"2018"	"2018"	34	45641	74.4944	51.5896	104.0985	12.7757	0.0032%
	"Kendall County, TX"	"48259"	"2019"	"2019"	25	47431	52.7081	34.1101	77.8078	10.5416	0.0023%
	"Kendall County, TX"	"48259"	"2020"	"2020"	39	48523	80.3743	57.1541	109.8740	12.8702	0.0036%
	"Kendall County, TX"	"48259"	"2021 "	"2021"	28	46788	59.8444	39.7660	86.4919	11.3095	0.0026%
	"Kerr County, TX"	"48265"	"2018"	"2018"	85	52405	162.1983	129.5575	200.5614	17.5929	0.0079%
	"Kerr County, TX"	"48265"	"2019"	"2019"	80	52600	152.0913	120.5992	189.2913	17.0043	0.0074%
	"Kerr County, TX"	"48265"	"2020"	"2020"	76	52869	143.7515	113.2604	179.9266	16.4894	0.0071%
	"Kerr County, TX"	"48265"	"2021 "	"2021"	90	53161	169.2970	136.1351	208.0948	17.8455	0.0084%
	"Kleberg County, TX"	"48273"	"2018"	"2018"	22	31129	70.6736	44.2905	107.0006	15.0677	0.0020%
	"Kleberg County, TX"	"48273"	"2019"	"2019"	35	30680	114.0808	79.4619	158.6591	19.2832	0.0033%
	"Kleberg County, TX"	"48273"	"2020"	"2020"	29	30338	95.5897	64.0183	137.2830	17.7506	0.0027%
	"Kleberg County, TX"	"48273"	"2021 "	"2021"	15	30635	Unreliable	27.4044	80.7581	12.6423	0.0014%
	"Lamar County, TX"	"48277"	"2018"	"2018"	83	49728	166.9080	132.9405	206.9075	18.3205	0.0077%
	"Lamar County, TX"	"48277"	"2019"	"2019"	74	49859	148.4185	116.5412	186.3261	17.2533	0.0069%
	"Lamar County, TX"	"48277"	"2020"	"2020"	87	49905	174.3312	139.6323	215.0376	18.6903	0.0081%
	"Lamar County, TX"	"48277"	"2021 "	"2021"	81	50098	161.6831	128.3990	200.9575	17.9648	0.0075%
	"Lamb County, TX"	"48279"	"2018"	"2018"	15	13158	Unreliable	63.8041	188.0244	29.4344	0.0014%
	"Lamb County, TX"	"48279"	"2019"	"2019"	14	12893	Unreliable	59.3651	182.1889	29.0208	0.0013%
	"Lamb County, TX"	"48279"	"2020"	"2020"	16	12710	Unreliable	71.9547	204.4299	31.4713	0.0015%
	"Lamb County, TX"	"48279"	"2021 "	"2021"	18	12898	Unreliable	82.7096	220.5593	32.8938	0.0017%
	"Lampasas County, TX"	"48281"	"2018"	"2018"	25	21229	117.7634	76.2106	173.8424	23.5527	0.0023%
	"Lampasas County, TX"	"48281"	"2019"	"2019"	17	21428	Unreliable	46.2161	127.0240	19.2417	0.0016%
	"Lampasas County, TX"	"48281"	"2020"	"2020"	23	21789	105.5579	66.9142	158.3885	22.0103	0.0021%
	"Lampasas County, TX"	"48281"	"2021 "	"2021"	22	22252	98.8675	61.9593	149.6864	21.0786	0.0020%
	"Lavaca County, TX"	"48285"	"2018"	"2018"	27	20110	134.2616	88.4797	195.3439	25.8386	0.0025%
	"Lavaca County, TX"	"48285"	"2019"	"2019"	22	20154	109.1595	68.4091	165.2685	23.2729	0.0020%
	"Lavaca County, TX"	"48285"	"2020"	"2020"	18	20216	Unreliable	52.7695	140.7189	20.9865	0.0017%
	"Lavaca County, TX"	"48285"	"2021 "	"2021"	17	20544	Unreliable	48.2047	132.4898	20.0696	0.0016%
	"Lee County, TX"	"48287"	"2018"	"2018"	20	17144	116.6589	71.2587	180.1703	26.0857	0.0019%
	"Lee County, TX"	"48287"	"2020"	"2020"	14	17397	Unreliable	43.9957	135.0211	21.5075	0.0013%
	"Lee County, TX"	"48287"	"2021 "	"2021"	11	17706	Unreliable	31.0132	111.1605	18.7316	0.0010%
	"Leon County, TX"	"48289"	"2018"	"2018"	22	17270	127.3885	79.8331	192.8675	27.1593	0.0020%
	"Leon County, TX"	"48289"	"2019"	"2019"	25	17404	143.6451	92.9600	212.0490	28.7290	0.0023%
	"Leon County, TX"	"48289"	"2020"	"2020"	20	17493	114.3314	69.8371	176.5758	25.5653	0.0019%
	"Leon County, TX"	"48289"	"2021 "	"2021"	27	15959	169.1835	111.4936	246.1536	32.5594	0.0025%
	"Liberty County, TX"	"48291"	"2018"	"2018"	108	86323	125.1115	101.5153	148.7077	12.0389	0.0100%
	"Liberty County, TX"	"48291"	"2019"	"2019"	99	88219	112.2207	91.2074	136.6242	11.2786	0.0092%
	"Liberty County, TX"	"48291"	"2020"	"2020"	95	91547	103.7718	83.9576	126.8559	10.6468	0.0088%
	"Liberty County, TX"	"48291"	"2021 "	"2021"	97	97621	99.3639	80.5771	121.2160	10.0889	0.0090%
	"Limestone County, TX"	"48293"	"2018"	"2018"	37	23519	157.3196	110.7672	216.8446	25.8632	0.0034%
	"Limestone County, TX"	"48293"	"2019"	"2019"	38	23437	162.1368	114.7377	222.5457	26.3021	0.0035%
	"Limestone County, TX"	"48293"	"2020"	"2020"	29	23340	124.2502	83.2129	178.4444	23.0727	0.0027%
	"Limestone County, TX"	"48293"	"2021 "	"2021"	37	22119	167.2770	117.7781	230.5696	27.5002	0.0034%
	"Live Oak County, TX"	"48297"	"2019"	"2019"	13	12207	Unreliable	56.7050	182.1118	29.5368	0.0012%
	"Live Oak County, TX"	"48297"	"2020"	"2020"	19	12324	Unreliable	92.8216	240.7561	35.3692	0.0018%
	"Live Oak County, TX"	"48297"	"2021 "	"2021"	14	11377	Unreliable	67.2756	206.4659	32.8879	0.0013%
	"Llano County, TX"	"48299"	"2018"	"2018"	48	21646	221.7500	163.5007	294.0072	32.0069	0.0045%
	"Llano County, TX"	"48299"	"2019"	"2019"	38	21795	174.3519	123.3819	239.3120	28.2836	0.0035%
	"Llano County, TX"	"48299"	"2020"	"2020"	38	21958	173.0577	122.4660	237.5355	28.0737	0.0035%
	"Llano County, TX"	"48299"	"2021 "	"2021"	37	21978	168.3502	118.5337	232.0488	27.6766	0.0034%
	"Lubbock County, TX"	"48303"	"2018"	"2018"	287	307412	93.3601	82.5587	104.1614	5.5109	0.0267%
	"Lubbock County, TX"	"48303"	"2019"	"2019"	270	310569	86.9372	76.5672	97.3072	5.2908	0.0251%
	"Lubbock County, TX"	"48303"	"2020"	"2020"	283	314772	89.9063	79.4314	100.3813	5.3444	0.0263%
	"Lubbock County, TX"	"48303"	"2021 "	"2021"	258	314451	82.0478	72.0359	92.0596	5.1081	0.0240%
	"Lynn County, TX"	"48305"	"2018"	"2018"	10	5877	Unreliable	81.5961	312.9216	53.8077	0.0009%
	"McCulloch County, TX"	"48307"	"2019"	"2019"	12	7984	Unreliable	77.6618	262.5451	43.3880	0.0011%
	"McCulloch County, TX"	"48307"	"2020"	"2020"	15	7823	Unreliable	107.3162	316.2502	49.5076	0.0014%
	"McLennan County, TX"	"48309"	"2018"	"2018"	233	254607	91.5136	79.7629	103.2643	5.9953	0.0217%
	"McLennan County, TX"	"48309"	"2019"	"2019"	200	256623	77.9353	67.1341	88.7366	5.5109	0.0186%
	"McLennan County, TX"	"48309"	"2020"	"2020"	225	259730	86.6284	75.3090	97.9479	5.7752	0.0209%
	"McLennan County, TX"	"48309"	"2021 "	"2021"	223	263115	84.7538	73.6298	95.8779	5.6755	0.0207%
	"Madison County, TX"	"48313"	"2018"	"2018"	14	14422	Unreliable	53.0713	162.8735	25.9441	0.0013%
	"Madison County, TX"	"48313"	"2020"	"2020"	10	14427	Unreliable	33.2391	127.4721	21.9192	0.0009%
	"Marion County, TX"	"48315"	"2018"	"2018"	21	9928	211.5230	130.9369	323.3361	46.1581	0.0020%
	"Marion County, TX"	"48315"	"2019"	"2019"	19	9854	Unreliable	116.0882	301.1039	44.2348	0.0018%
	"Marion County, TX"	"48315"	"2020"	"2020"	25	9960	251.0040	162.4372	370.5321	50.2008	0.0023%
	"Marion County, TX"	"48315"	"2021 "	"2021"	20	9645	207.3613	126.6625	320.2530	46.3674	0.0019%
	"Matagorda County, TX"	"48321"	"2018"	"2018"	32	36552	87.5465	59.8818	123.5894	15.4762	0.0030%
	"Matagorda County, TX"	"48321"	"2019"	"2019"	36	36643	98.2452	68.8100	136.0127	16.3742	0.0033%
	"Matagorda County, TX"	"48321"	"2020"	"2020"	33	36725	89.8570	61.8531	126.1925	15.6421	0.0031%
	"Matagorda County, TX"	"48321"	"2021 "	"2021"	24	36344	66.0357	42.3104	98.2558	13.4795	0.0022%
	"Maverick County, TX"	"48323"	"2018"	"2018"	46	58485	78.6526	57.5840	104.9116	11.5967	0.0043%
	"Maverick County, TX"	"48323"	"2019"	"2019"	40	58722	68.1176	48.6639	92.7571	10.7703	0.0037%
	"Maverick County, TX"	"48323"	"2020"	"2020"	36	58378	61.6671	43.1910	85.3731	10.2778	0.0033%
	"Maverick County, TX"	"48323"	"2021 "	"2021"	28	58056	48.2293	32.0479	69.7048	9.1145	0.0026%
	"Medina County, TX"	"48325"	"2018"	"2018"	36	50921	70.6977	49.5160	97.8754	11.7830	0.0033%
	"Medina County, TX"	"48325"	"2019"	"2019"	29	51584	56.2190	37.6510	80.7400	10.4396	0.0027%
	"Medina County, TX"	"48325"	"2020"	"2020"	25	52358	47.7482	30.9002	70.4859	9.5496	0.0023%
	"Medina County, TX"	"48325"	"2021 "	"2021"	32	51981	61.5610	42.1077	86.9056	10.8825	0.0030%
	"Midland County, TX"	"48329"	"2018"	"2018"	135	172578	78.2255	65.0296	91.4214	6.7326	0.0126%
	"Midland County, TX"	"48329"	"2019"	"2019"	120	176832	67.8610	55.7191	80.0029	6.1948	0.0112%
	"Midland County, TX"	"48329"	"2020"	"2020"	104	177863	58.4720	47.2340	69.7099	5.7336	0.0097%
	"Midland County, TX"	"48329"	"2021 "	"2021"	99	167969	58.9394	47.9030	71.7564	5.9236	0.0092%
	"Milam County, TX"	"48331"	"2018"	"2018"	26	25131	103.4579	67.5818	151.5896	20.2898	0.0024%
	"Milam County, TX"	"48331"	"2019"	"2019"	32	24823	128.9127	88.1763	181.9861	22.7888	0.0030%
	"Milam County, TX"	"48331"	"2020"	"2020"	24	24708	97.1345	62.2360	144.5284	19.8275	0.0022%
	"Milam County, TX"	"48331"	"2021 "	"2021"	17	25106	Unreliable	39.4455	108.4151	16.4228	0.0016%
	"Mills County, TX"	"48333"	"2018"	"2018"	12	4921	Unreliable	126.0012	425.9622	70.3943	0.0011%
	"Mills County, TX"	"48333"	"2019"	"2019"	11	4873	Unreliable	112.6862	403.9007	68.0613	0.0010%
	"Mitchell County, TX"	"48335"	"2020"	"2020"	10	8202	Unreliable	58.4662	224.2185	38.5550	0.0009%
	"Montague County, TX"	"48337"	"2018"	"2018"	21	19596	107.1647	66.3371	163.8131	23.3853	0.0020%
	"Montague County, TX"	"48337"	"2019"	"2019"	27	19818	136.2398	89.7834	198.2221	26.2194	0.0025%
	"Montague County, TX"	"48337"	"2020"	"2020"	32	19962	160.3046	109.6483	226.3020	28.3381	0.0030%
	"Montague County, TX"	"48337"	"2021 "	"2021"	26	20409	127.3948	83.2181	186.6626	24.9842	0.0024%
	"Montgomery County, TX"	"48339"	"2018"	"2018"	395	590925	66.8444	60.2523	73.4364	3.3633	0.0367%
	"Montgomery County, TX"	"48339"	"2019"	"2019"	413	607391	67.9957	61.4379	74.5536	3.3459	0.0384%
	"Montgomery County, TX"	"48339"	"2020"	"2020"	383	626351	61.1478	55.0238	67.2719	3.1245	0.0356%
	"Montgomery County, TX"	"48339"	"2021 "	"2021"	391	648886	60.2571	54.2843	66.2299	3.0473	0.0364%
	"Moore County, TX"	"48341"	"2018"	"2018"	18	21485	Unreliable	49.6527	132.4074	19.7470	0.0017%
	"Moore County, TX"	"48341"	"2019"	"2019"	22	20940	105.0621	65.8414	159.0650	22.3993	0.0020%
	"Moore County, TX"	"48341"	"2021 "	"2021"	14	21118	Unreliable	36.2437	111.2303	17.7179	0.0013%
	"Morris County, TX"	"48343"	"2018"	"2018"	22	12339	178.2965	111.7366	269.9426	38.0129	0.0020%
	"Morris County, TX"	"48343"	"2019"	"2019"	38	12388	306.7485	217.0736	421.0368	49.7612	0.0035%
	"Morris County, TX"	"48343"	"2020"	"2020"	17	12393	Unreliable	79.9095	219.6296	33.2696	0.0016%
	"Morris County, TX"	"48343"	"2021 "	"2021"	20	12030	166.2510	101.5511	256.7614	37.1749	0.0019%
	"Nacogdoches County, TX"	"48347"	"2018"	"2018"	56	65711	85.2217	64.3756	110.6671	11.3882	0.0052%
	"Nacogdoches County, TX"	"48347"	"2019"	"2019"	65	65204	99.6871	76.9365	127.0592	12.3647	0.0060%
	"Nacogdoches County, TX"	"48347"	"2020"	"2020"	66	64753	101.9258	78.8294	129.6751	12.5462	0.0061%
	"Nacogdoches County, TX"	"48347"	"2021 "	"2021"	58	64668	89.6889	68.1043	115.9435	11.7767	0.0054%
	"Navarro County, TX"	"48349"	"2018"	"2018"	46	49565	92.8074	67.9471	123.7921	13.6837	0.0043%
	"Navarro County, TX"	"48349"	"2019"	"2019"	54	50113	107.7565	80.9499	140.5985	14.6638	0.0050%
	"Navarro County, TX"	"48349"	"2020"	"2020"	53	50694	104.5489	78.3144	136.7520	14.3609	0.0049%
	"Navarro County, TX"	"48349"	"2021 "	"2021"	47	53591	87.7013	64.4394	116.6243	12.7925	0.0044%
	"Newton County, TX"	"48351"	"2018"	"2018"	16	13746	Unreliable	66.5316	189.0226	29.0994	0.0015%
	"Newton County, TX"	"48351"	"2019"	"2019"	14	13595	Unreliable	56.2997	172.7813	27.5223	0.0013%
	"Newton County, TX"	"48351"	"2020"	"2020"	13	13414	Unreliable	51.6027	165.7253	26.8790	0.0012%
	"Newton County, TX"	"48351"	"2021 "	"2021"	24	12241	196.0624	125.6211	291.7252	40.0211	0.0022%
	"Nolan County, TX"	"48353"	"2019"	"2019"	21	14714	142.7212	88.3473	218.1651	31.1443	0.0020%
	"Nolan County, TX"	"48353"	"2020"	"2020"	23	14835	155.0388	98.2806	232.6341	32.3278	0.0021%
	"Nolan County, TX"	"48353"	"2021 "	"2021"	13	14597	Unreliable	47.4206	152.2942	24.7006	0.0012%
	"Nueces County, TX"	"48355"	"2018"	"2018"	235	362265	64.8696	56.5756	73.1636	4.2316	0.0219%
	"Nueces County, TX"	"48355"	"2019"	"2019"	259	362294	71.4889	62.7824	80.1954	4.4421	0.0241%
	"Nueces County, TX"	"48355"	"2020"	"2020"	297	363148	81.7848	72.4834	91.0863	4.7456	0.0276%
	"Nueces County, TX"	"48355"	"2021 "	"2021"	324	353079	91.7642	81.7721	101.7563	5.0980	0.0301%
	"Ochiltree County, TX"	"48357"	"2020"	"2020"	10	9598	Unreliable	49.9625	191.6066	32.9473	0.0009%
	"Ochiltree County, TX"	"48357"	"2021 "	"2021"	10	9782	Unreliable	49.0227	188.0025	32.3275	0.0009%
	"Orange County, TX"	"48361"	"2018"	"2018"	123	83572	147.1785	121.1680	173.1889	13.2706	0.0114%
	"Orange County, TX"	"48361"	"2019"	"2019"	102	83396	122.3080	98.5718	146.0442	12.1103	0.0095%
	"Orange County, TX"	"48361"	"2020"	"2020"	108	82878	130.3120	105.7350	154.8890	12.5393	0.0100%
	"Orange County, TX"	"48361"	"2021 "	"2021"	114	84742	134.5260	109.8309	159.2210	12.5995	0.0106%
	"Palo Pinto County, TX"	"48363"	"2018"	"2018"	42	28875	145.4545	104.8305	196.6124	22.4441	0.0039%
	"Palo Pinto County, TX"	"48363"	"2019"	"2019"	33	29189	113.0563	77.8223	158.7729	19.6806	0.0031%
	"Palo Pinto County, TX"	"48363"	"2020"	"2020"	34	29320	115.9618	80.3070	162.0450	19.8873	0.0032%
	"Palo Pinto County, TX"	"48363"	"2021 "	"2021"	42	28686	146.4129	105.5212	197.9078	22.5920	0.0039%
	"Panola County, TX"	"48365"	"2018"	"2018"	39	23148	168.4811	119.8069	230.3187	26.9786	0.0036%
	"Panola County, TX"	"48365"	"2019"	"2019"	27	23194	116.4094	76.7150	169.3699	22.4030	0.0025%
	"Panola County, TX"	"48365"	"2020"	"2020"	42	23187	181.1360	130.5465	244.8433	27.9499	0.0039%
	"Panola County, TX"	"48365"	"2021 "	"2021"	22	22675	97.0232	60.8034	146.8940	20.6854	0.0020%
	"Parker County, TX"	"48367"	"2018"	"2018"	141	138371	101.9000	85.0802	118.7198	8.5815	0.0131%
	"Parker County, TX"	"48367"	"2019"	"2019"	135	142878	94.4862	78.5473	110.4251	8.1321	0.0126%
	"Parker County, TX"	"48367"	"2020"	"2020"	146	148198	98.5168	82.5364	114.4973	8.1533	0.0136%
	"Parker County, TX"	"48367"	"2021 "	"2021"	116	156764	73.9966	60.5306	87.4626	6.8704	0.0108%
	"Parmer County, TX"	"48369"	"2020"	"2020"	12	9522	Unreliable	65.1178	220.1386	36.3800	0.0011%
	"Pecos County, TX"	"48371"	"2018"	"2018"	20	15673	127.6080	77.9468	197.0803	28.5340	0.0019%
	"Pecos County, TX"	"48371"	"2019"	"2019"	12	15823	Unreliable	39.1868	132.4755	21.8928	0.0011%
	"Pecos County, TX"	"48371"	"2020"	"2020"	13	15718	Unreliable	44.0386	141.4327	22.9390	0.0012%
	"Pecos County, TX"	"48371"	"2021 "	"2021"	11	15118	Unreliable	36.3223	130.1897	21.9383	0.0010%
	"Polk County, TX"	"48373"	"2018"	"2018"	92	50031	183.8860	148.2379	225.5196	19.1714	0.0086%
	"Polk County, TX"	"48373"	"2019"	"2019"	78	51353	151.8899	120.0629	189.5661	17.1981	0.0073%
	"Polk County, TX"	"48373"	"2020"	"2020"	87	52995	164.1664	131.4907	202.4993	17.6005	0.0081%
	"Polk County, TX"	"48373"	"2021 "	"2021"	88	51899	169.5601	135.9923	208.9031	18.0752	0.0082%
	"Potter County, TX"	"48375"	"2018"	"2018"	124	119648	103.6373	85.3958	121.8789	9.3069	0.0115%
	"Potter County, TX"	"48375"	"2019"	"2019"	155	117415	132.0104	111.2279	152.7929	10.6033	0.0144%
	"Potter County, TX"	"48375"	"2020"	"2020"	155	116004	133.6161	112.5808	154.6514	10.7323	0.0144%
	"Potter County, TX"	"48375"	"2021 "	"2021"	150	116547	128.7034	108.1066	149.3003	10.5086	0.0140%
	"Rains County, TX"	"48379"	"2018"	"2018"	21	12159	172.7116	106.9119	264.0086	37.6888	0.0020%
	"Rains County, TX"	"48379"	"2019"	"2019"	16	12514	Unreliable	73.0817	207.6318	31.9642	0.0015%
	"Rains County, TX"	"48379"	"2020"	"2020"	23	12552	183.2377	116.1562	274.9464	38.2077	0.0021%
	"Rains County, TX"	"48379"	"2021 "	"2021"	18	12509	Unreliable	85.2816	227.4182	33.9167	0.0017%
	"Randall County, TX"	"48381"	"2018"	"2018"	116	136271	85.1245	69.6334	100.6156	7.9036	0.0108%
	"Randall County, TX"	"48381"	"2019"	"2019"	123	137713	89.3162	73.5316	105.1008	8.0534	0.0114%
	"Randall County, TX"	"48381"	"2020"	"2020"	132	139899	94.3538	78.2574	110.4502	8.2124	0.0123%
	"Randall County, TX"	"48381"	"2021 "	"2021"	113	143854	78.5519	64.0684	93.0354	7.3895	0.0105%
	"Real County, TX"	"48385"	"2021 "	"2021"	10	2826	Unreliable	169.6886	650.7573	111.8994	0.0009%
	"Red River County, TX"	"48387"	"2018"	"2018"	19	12175	Unreliable	93.9575	243.7025	35.8020	0.0018%
	"Red River County, TX"	"48387"	"2019"	"2019"	29	12023	241.2044	161.5394	346.4105	44.7905	0.0027%
	"Red River County, TX"	"48387"	"2020"	"2020"	24	11995	200.0834	128.1974	297.7080	40.8418	0.0022%
	"Red River County, TX"	"48387"	"2021 "	"2021"	20	11555	173.0852	105.7257	267.3163	38.7030	0.0019%
	"Reeves County, TX"	"48389"	"2019"	"2019"	18	15976	Unreliable	66.7744	178.0655	26.5563	0.0017%
	"Refugio County, TX"	"48391"	"2019"	"2019"	11	6948	Unreliable	79.0328	283.2769	47.7350	0.0010%
	"Refugio County, TX"	"48391"	"2020"	"2020"	13	6877	Unreliable	100.6541	323.2571	52.4291	0.0012%
	"Robertson County, TX"	"48395"	"2018"	"2018"	16	17284	Unreliable	52.9128	150.3300	23.1428	0.0015%
	"Robertson County, TX"	"48395"	"2019"	"2019"	14	17074	Unreliable	44.8280	137.5754	21.9144	0.0013%
	"Robertson County, TX"	"48395"	"2020"	"2020"	23	17155	134.0717	84.9894	201.1732	27.9559	0.0021%
	"Robertson County, TX"	"48395"	"2021 "	"2021"	19	16958	Unreliable	67.4568	174.9663	25.7041	0.0018%
	"Rockwall County, TX"	"48397"	"2018"	"2018"	53	100657	52.6541	39.4416	68.8726	7.2326	0.0049%
	"Rockwall County, TX"	"48397"	"2019"	"2019"	67	104915	63.8612	49.4918	81.1012	7.8019	0.0062%
	"Rockwall County, TX"	"48397"	"2020"	"2020"	56	109888	50.9610	38.4954	66.1769	6.8099	0.0052%
	"Rockwall County, TX"	"48397"	"2021 "	"2021"	64	116381	54.9918	42.3503	70.2234	6.8740	0.0060%
	"Runnels County, TX"	"48399"	"2018"	"2018"	17	10234	Unreliable	96.7674	265.9635	40.2883	0.0016%
	"Runnels County, TX"	"48399"	"2020"	"2020"	12	10401	Unreliable	59.6147	201.5345	33.3055	0.0011%
	"Runnels County, TX"	"48399"	"2021 "	"2021"	18	9943	Unreliable	107.2904	286.1082	42.6696	0.0017%
	"Rusk County, TX"	"48401"	"2018"	"2018"	58	54450	106.5197	80.8847	137.7013	13.9867	0.0054%
	"Rusk County, TX"	"48401"	"2019"	"2019"	51	54406	93.7397	69.7957	123.2508	13.1262	0.0047%
	"Rusk County, TX"	"48401"	"2020"	"2020"	67	54324	123.3341	95.5827	156.6293	15.0677	0.0062%
	"Rusk County, TX"	"48401"	"2021 "	"2021"	61	52743	115.6552	88.4669	148.5637	14.8081	0.0057%
	"Sabine County, TX"	"48403"	"2018"	"2018"	22	10589	207.7628	130.2029	314.5549	44.2952	0.0020%
	"Sabine County, TX"	"48403"	"2019"	"2019"	17	10542	Unreliable	93.9402	258.1929	39.1112	0.0016%
	"Sabine County, TX"	"48403"	"2020"	"2020"	22	10507	209.3842	131.2190	317.0098	44.6409	0.0020%
	"Sabine County, TX"	"48403"	"2021 "	"2021"	21	10039	209.1842	129.4892	319.7610	45.6477	0.0020%
	"San Augustine County, TX"	"48405"	"2018"	"2018"	12	8232	Unreliable	75.3222	254.6356	42.0809	0.0011%
	"San Augustine County, TX"	"48405"	"2019"	"2019"	13	8237	Unreliable	84.0352	269.8845	43.7726	0.0012%
	"San Augustine County, TX"	"48405"	"2020"	"2020"	17	8248	Unreliable	120.0677	330.0036	49.9892	0.0016%
	"San Augustine County, TX"	"48405"	"2021 "	"2021"	15	7922	Unreliable	105.9751	312.2980	48.8890	0.0014%
	"San Jacinto County, TX"	"48407"	"2018"	"2018"	37	28719	128.8346	90.7111	177.5817	21.1803	0.0034%
