GEOID,month,year,Notes,County,Year,Month,Month Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,ID,mean_ch4
51041,10,2018,NA,"Chesterfield County, VA",2018,Oct.,2018/10,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1876.92333984375
51041,10,2019,NA,"Chesterfield County, VA",2019,Oct.,2019/10,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1884.530029296875
51041,10,2019,NA,"Chesterfield County, VA",2019,Oct.,2019/10,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1884.530029296875
51041,10,2020,NA,"Chesterfield County, VA",2020,Oct.,2020/10,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1913.56005859375
51041,10,2020,NA,"Chesterfield County, VA",2020,Oct.,2020/10,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1913.56005859375
51041,10,2021,NA,"Chesterfield County, VA",2021,Oct.,2021/10,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1889.5750122070312
51041,10,2021,NA,"Chesterfield County, VA",2021,Oct.,2021/10,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1889.5750122070312
51041,11,2019,NA,"Chesterfield County, VA",2019,Nov.,2019/11,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1899.739990234375
51041,11,2019,NA,"Chesterfield County, VA",2019,Nov.,2019/11,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1899.739990234375
51041,11,2020,NA,"Chesterfield County, VA",2020,Nov.,2020/11,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1860.0800170898438
51041,11,2020,NA,"Chesterfield County, VA",2020,Nov.,2020/11,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1860.0800170898438
51041,11,2021,NA,"Chesterfield County, VA",2021,Nov.,2021/11,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1898.6039794921876
51041,11,2021,NA,"Chesterfield County, VA",2021,Nov.,2021/11,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1898.6039794921876
51041,12,2018,NA,"Chesterfield County, VA",2018,Dec.,2018/12,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1843.800048828125
51041,12,2019,NA,"Chesterfield County, VA",2019,Dec.,2019/12,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1865.989990234375
51041,12,2019,NA,"Chesterfield County, VA",2019,Dec.,2019/12,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1865.989990234375
51041,12,2020,NA,"Chesterfield County, VA",2020,Dec.,2020/12,40,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1901.9224853515625
51041,12,2020,NA,"Chesterfield County, VA",2020,Dec.,2020/12,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1901.9224853515625
51041,12,2021,NA,"Chesterfield County, VA",2021,Dec.,2021/12,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1918.2099609375
51041,12,2021,NA,"Chesterfield County, VA",2021,Dec.,2021/12,28,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1918.2099609375
51059,01,2018,NA,"Fairfax County, VA",2018,Jan.,2018/01,31,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1851.75
51059,02,2018,NA,"Fairfax County, VA",2018,Feb.,2018/02,38,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1833.614990234375
51059,02,2019,NA,"Fairfax County, VA",2019,Feb.,2019/02,31,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1806.1500244140625
51059,02,2019,NA,"Fairfax County, VA",2019,Feb.,2019/02,36,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1806.1500244140625
51059,03,2021,NA,"Fairfax County, VA",2021,Mar.,2021/03,44,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1848.5549926757812
51059,03,2021,NA,"Fairfax County, VA",2021,Mar.,2021/03,35,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1848.5549926757812
51059,04,2018,NA,"Fairfax County, VA",2018,Apr.,2018/04,37,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1903.47998046875
51059,05,2019,NA,"Fairfax County, VA",2019,May,2019/05,40,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1882.4049682617188
51059,05,2019,NA,"Fairfax County, VA",2019,May,2019/05,42,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1882.4049682617188
51059,05,2020,NA,"Fairfax County, VA",2020,May,2020/05,41,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1904.5999755859375
51059,05,2020,NA,"Fairfax County, VA",2020,May,2020/05,30,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1904.5999755859375
51059,06,2021,NA,"Fairfax County, VA",2021,Jun.,2021/06,32,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1926.7166341145833
51059,06,2021,NA,"Fairfax County, VA",2021,Jun.,2021/06,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1926.7166341145833
51059,07,2018,NA,"Fairfax County, VA",2018,Jul.,2018/07,33,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1879.844970703125
51059,07,2019,NA,"Fairfax County, VA",2019,Jul.,2019/07,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1880.0849609375
51059,07,2019,NA,"Fairfax County, VA",2019,Jul.,2019/07,30,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1880.0849609375
51059,07,2020,NA,"Fairfax County, VA",2020,Jul.,2020/07,38,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1912.7579833984375
51059,07,2020,NA,"Fairfax County, VA",2020,Jul.,2020/07,27,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1912.7579833984375
51059,08,2018,NA,"Fairfax County, VA",2018,Aug.,2018/08,49,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1870.9375
51059,08,2019,NA,"Fairfax County, VA",2019,Aug.,2019/08,32,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1910.3500366210938
51059,08,2019,NA,"Fairfax County, VA",2019,Aug.,2019/08,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1910.3500366210938
51059,08,2021,NA,"Fairfax County, VA",2021,Aug.,2021/08,39,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1876.7150268554688
51059,08,2021,NA,"Fairfax County, VA",2021,Aug.,2021/08,31,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1876.7150268554688
51059,09,2018,NA,"Fairfax County, VA",2018,Sep.,2018/09,38,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1862.9449462890625
51059,09,2019,NA,"Fairfax County, VA",2019,Sep.,2019/09,44,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1865.5350036621094
51059,09,2019,NA,"Fairfax County, VA",2019,Sep.,2019/09,36,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1865.5350036621094
51059,09,2020,NA,"Fairfax County, VA",2020,Sep.,2020/09,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1869.6700439453125
51059,09,2020,NA,"Fairfax County, VA",2020,Sep.,2020/09,31,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1869.6700439453125
51059,09,2021,NA,"Fairfax County, VA",2021,Sep.,2021/09,27,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1885.7349853515625
51059,09,2021,NA,"Fairfax County, VA",2021,Sep.,2021/09,32,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1885.7349853515625
51059,10,2018,NA,"Fairfax County, VA",2018,Oct.,2018/10,27,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1882.0349731445312
51059,10,2019,NA,"Fairfax County, VA",2019,Oct.,2019/10,47,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1852.9299723307292
51059,10,2019,NA,"Fairfax County, VA",2019,Oct.,2019/10,23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1852.9299723307292
51059,10,2020,NA,"Fairfax County, VA",2020,Oct.,2020/10,29,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1867.0566813151042
51059,10,2020,NA,"Fairfax County, VA",2020,Oct.,2020/10,44,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1867.0566813151042
51059,10,2021,NA,"Fairfax County, VA",2021,Oct.,2021/10,47,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1883.9299926757812
51059,10,2021,NA,"Fairfax County, VA",2021,Oct.,2021/10,33,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1883.9299926757812
51059,11,2018,NA,"Fairfax County, VA",2018,Nov.,2018/11,32,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1871.1300048828125
51059,11,2020,NA,"Fairfax County, VA",2020,Nov.,2020/11,47,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1840.6300048828125
51059,11,2020,NA,"Fairfax County, VA",2020,Nov.,2020/11,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1840.6300048828125
51059,11,2021,NA,"Fairfax County, VA",2021,Nov.,2021/11,33,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1884.969970703125
51059,11,2021,NA,"Fairfax County, VA",2021,Nov.,2021/11,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1884.969970703125
51061,02,2019,NA,"Fauquier County, VA",2019,Feb.,2019/02,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1816.47998046875
51067,10,2019,NA,"Franklin County, VA",2019,Oct.,2019/10,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1864.3900146484375
51069,02,2019,NA,"Frederick County, VA",2019,Feb.,2019/02,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1851.5400390625
51069,03,2020,NA,"Frederick County, VA",2020,Mar.,2020/03,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1833.8800048828125
51069,10,2021,NA,"Frederick County, VA",2021,Oct.,2021/10,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1898.9633382161458
51069,11,2021,NA,"Frederick County, VA",2021,Nov.,2021/11,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1954.949951171875
51085,01,2021,NA,"Hanover County, VA",2021,Jan.,2021/01,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1874.5700073242188
51085,01,2021,NA,"Hanover County, VA",2021,Jan.,2021/01,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1874.5700073242188
51085,03,2020,NA,"Hanover County, VA",2020,Mar.,2020/03,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1827.31005859375
51085,05,2019,NA,"Hanover County, VA",2019,May,2019/05,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1894.7183227539062
51085,07,2020,NA,"Hanover County, VA",2020,Jul.,2020/07,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1895.8733317057292
51085,07,2021,NA,"Hanover County, VA",2021,Jul.,2021/07,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1900.1500244140625
51085,09,2020,NA,"Hanover County, VA",2020,Sep.,2020/09,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1863.699951171875
51085,10,2020,NA,"Hanover County, VA",2020,Oct.,2020/10,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1881.836669921875
51085,12,2020,NA,"Hanover County, VA",2020,Dec.,2020/12,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1904.0349731445312
51087,02,2021,NA,"Henrico County, VA",2021,Feb.,2021/02,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1850.0899658203125
51087,02,2021,NA,"Henrico County, VA",2021,Feb.,2021/02,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1850.0899658203125
51087,03,2021,NA,"Henrico County, VA",2021,Mar.,2021/03,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1903.1649780273438
51087,03,2021,NA,"Henrico County, VA",2021,Mar.,2021/03,27,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1903.1649780273438
51087,04,2018,NA,"Henrico County, VA",2018,Apr.,2018/04,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1882.39501953125
51087,04,2019,NA,"Henrico County, VA",2019,Apr.,2019/04,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1824.760009765625
51087,04,2019,NA,"Henrico County, VA",2019,Apr.,2019/04,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1824.760009765625
51087,04,2020,NA,"Henrico County, VA",2020,Apr.,2020/04,32,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1842.9300537109375
51087,04,2020,NA,"Henrico County, VA",2020,Apr.,2020/04,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1842.9300537109375
51087,05,2019,NA,"Henrico County, VA",2019,May,2019/05,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1868.7099609375
51087,05,2019,NA,"Henrico County, VA",2019,May,2019/05,23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1868.7099609375
51087,06,2018,NA,"Henrico County, VA",2018,Jun.,2018/06,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1904.135009765625
51087,06,2019,NA,"Henrico County, VA",2019,Jun.,2019/06,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1866.6099853515625
51087,06,2019,NA,"Henrico County, VA",2019,Jun.,2019/06,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1866.6099853515625
51087,06,2021,NA,"Henrico County, VA",2021,Jun.,2021/06,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1906.1099853515625
51087,06,2021,NA,"Henrico County, VA",2021,Jun.,2021/06,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1906.1099853515625
51087,07,2018,NA,"Henrico County, VA",2018,Jul.,2018/07,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1878.5333251953125
51087,07,2020,NA,"Henrico County, VA",2020,Jul.,2020/07,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1902.3499755859375
51087,07,2020,NA,"Henrico County, VA",2020,Jul.,2020/07,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1902.3499755859375
51087,07,2021,NA,"Henrico County, VA",2021,Jul.,2021/07,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1957.6300048828125
51087,07,2021,NA,"Henrico County, VA",2021,Jul.,2021/07,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1957.6300048828125
51087,08,2018,NA,"Henrico County, VA",2018,Aug.,2018/08,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1861.074951171875
51087,08,2019,NA,"Henrico County, VA",2019,Aug.,2019/08,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1871.1849975585938
51087,08,2019,NA,"Henrico County, VA",2019,Aug.,2019/08,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1871.1849975585938
51087,08,2020,NA,"Henrico County, VA",2020,Aug.,2020/08,23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1903.5
51087,08,2020,NA,"Henrico County, VA",2020,Aug.,2020/08,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1903.5
51087,08,2021,NA,"Henrico County, VA",2021,Aug.,2021/08,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1915.3099975585938
51087,08,2021,NA,"Henrico County, VA",2021,Aug.,2021/08,23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1915.3099975585938
51087,09,2018,NA,"Henrico County, VA",2018,Sep.,2018/09,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1873.25
51087,09,2019,NA,"Henrico County, VA",2019,Sep.,2019/09,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1871.864990234375
51087,09,2019,NA,"Henrico County, VA",2019,Sep.,2019/09,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1871.864990234375
51087,09,2020,NA,"Henrico County, VA",2020,Sep.,2020/09,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1875.6533203125
51087,09,2020,NA,"Henrico County, VA",2020,Sep.,2020/09,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1875.6533203125
51087,09,2021,NA,"Henrico County, VA",2021,Sep.,2021/09,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1927.719970703125
51087,09,2021,NA,"Henrico County, VA",2021,Sep.,2021/09,23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1927.719970703125
51087,10,2018,NA,"Henrico County, VA",2018,Oct.,2018/10,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1861.8900146484375
51087,10,2020,NA,"Henrico County, VA",2020,Oct.,2020/10,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1898.2759765625
51087,10,2020,NA,"Henrico County, VA",2020,Oct.,2020/10,30,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1898.2759765625
51087,10,2021,NA,"Henrico County, VA",2021,Oct.,2021/10,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1887.9167073567708
51087,10,2021,NA,"Henrico County, VA",2021,Oct.,2021/10,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1887.9167073567708
51087,11,2018,NA,"Henrico County, VA",2018,Nov.,2018/11,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1859.22998046875
51087,11,2020,NA,"Henrico County, VA",2020,Nov.,2020/11,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1855.43994140625
51087,11,2020,NA,"Henrico County, VA",2020,Nov.,2020/11,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1855.43994140625
51087,12,2018,NA,"Henrico County, VA",2018,Dec.,2018/12,27,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1848.3399658203125
51087,12,2020,NA,"Henrico County, VA",2020,Dec.,2020/12,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1883.4849853515625
51087,12,2020,NA,"Henrico County, VA",2020,Dec.,2020/12,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1883.4849853515625
51089,01,2019,NA,"Henry County, VA",2019,Jan.,2019/01,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1845.9300537109375
51089,04,2020,NA,"Henry County, VA",2020,Apr.,2020/04,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1890.530029296875
51089,06,2020,NA,"Henry County, VA",2020,Jun.,2020/06,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1882.4199829101562
51089,12,2020,NA,"Henry County, VA",2020,Dec.,2020/12,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1936.25
51095,05,2018,NA,"James City County, VA",2018,May,2018/05,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1884.1300048828125
